,u,i,ts
9472,26,126,8
9473,26,134,8
9474,26,146,8
9475,26,174,8
9476,26,193,8
9477,26,201,8
9478,26,213,8
9479,26,219,8
9480,26,226,8
9481,26,246,8
9482,26,274,8
9483,26,293,8
9484,26,301,8
9485,26,313,8
9486,26,319,8
9487,26,326,8
9488,26,346,8
9489,26,374,8
9490,26,393,8
9491,26,13,9
9492,26,19,9
9493,26,26,9
9494,26,46,9
9495,26,74,9
9496,26,93,9
9497,26,94,9
9498,26,313,9
9499,26,319,9
9500,26,326,9
9501,26,346,9
9502,26,374,9
9503,26,393,9
9504,26,394,9
9505,27,20,0
9506,27,23,0
9507,27,32,0
9508,27,46,0
9509,27,83,0
9510,27,92,0
9511,27,93,0
9512,27,94,0
9513,27,120,0
9514,27,123,0
9515,27,132,0
9516,27,146,0
9517,27,179,0
9518,27,183,0
9519,27,192,0
9520,27,193,0
9521,27,194,0
9522,27,220,0
9523,27,223,0
9524,27,232,0
9525,27,246,0
9526,27,283,0
9527,27,292,0
9528,27,293,0
9529,27,294,0
9530,27,320,0
9531,27,323,0
9532,27,332,0
9533,27,346,0
9534,27,383,0
9535,27,392,0
9536,27,393,0
9537,27,394,0
9538,27,23,1
9539,27,32,1
9540,27,42,1
9541,27,46,1
9542,27,83,1
9543,27,92,1
9544,27,93,1
9545,27,94,1
9546,27,132,1
9547,27,142,1
9548,27,146,1
9549,27,183,1
9550,27,192,1
9551,27,193,1
9552,27,194,1
9553,27,223,1
9554,27,232,1
9555,27,242,1
9556,27,246,1
9557,27,283,1
9558,27,292,1
9559,27,293,1
9560,27,294,1
9561,27,323,1
9562,27,332,1
9563,27,342,1
9564,27,346,1
9565,27,383,1
9566,27,392,1
9567,27,393,1
9568,27,394,1
9569,27,120,2
9570,27,123,2
9571,27,132,2
9572,27,146,2
9573,27,183,2
9574,27,192,2
9575,27,193,2
9576,27,194,2
9577,27,220,2
9578,27,223,2
9579,27,232,2
9580,27,283,2
9581,27,292,2
9582,27,293,2
9583,27,294,2
9584,27,320,2
9585,27,323,2
9586,27,332,2
9587,27,346,2
9588,27,383,2
9589,27,393,2
9590,27,394,2
9591,27,20,3
9592,27,23,3
9593,27,46,3
9594,27,83,3
9595,27,92,3
9596,27,94,3
9597,27,120,3
9598,27,123,3
9599,27,146,3
9600,27,183,3
9601,27,192,3
9602,27,194,3
9603,27,220,3
9604,27,223,3
9605,27,246,3
9606,27,283,3
9607,27,292,3
9608,27,294,3
9609,27,320,3
9610,27,323,3
9611,27,346,3
9612,27,383,3
9613,27,391,3
9614,27,392,3
9615,27,394,3
9616,27,20,4
9617,27,23,4
9618,27,32,4
9619,27,46,4
9620,27,83,4
9621,27,92,4
9622,27,93,4
9623,27,94,4
9624,27,120,4
9625,27,123,4
9626,27,132,4
9627,27,146,4
9628,27,183,4
9629,27,192,4
9630,27,193,4
9631,27,194,4
9632,27,20,5
9633,27,23,5
9634,27,32,5
9635,27,46,5
9636,27,83,5
9637,27,92,5
9638,27,93,5
9639,27,94,5
9640,27,120,5
9641,27,123,5
9642,27,132,5
9643,27,146,5
9644,27,183,5
9645,27,192,5
9646,27,193,5
9647,27,194,5
9648,27,220,5
9649,27,223,5
9650,27,232,5
9651,27,246,5
9652,27,283,5
9653,27,292,5
9654,27,293,5
9655,27,294,5
9656,27,20,6
9657,27,23,6
9658,27,46,6
9659,27,83,6
9660,27,92,6
9661,27,93,6
9662,27,94,6
9663,27,120,6
9664,27,123,6
9665,27,146,6
9666,27,183,6
9667,27,192,6
9668,27,193,6
9669,27,194,6
9670,27,220,6
9671,27,223,6
9672,27,246,6
9673,27,283,6
9674,27,292,6
9675,27,293,6
9676,27,294,6
9677,27,320,6
9678,27,323,6
9679,27,346,6
9680,27,383,6
9681,27,392,6
9682,27,393,6
9683,27,394,6
9684,27,17,7
9685,27,20,7
9686,27,23,7
9687,27,32,7
9688,27,46,7
9689,27,83,7
9690,27,92,7
9691,27,93,7
9692,27,94,7
9693,27,117,7
9694,27,120,7
9695,27,123,7
9696,27,132,7
9697,27,141,7
9698,27,146,7
9699,27,183,7
9700,27,192,7
9701,27,193,7
9702,27,194,7
9703,27,217,7
9704,27,220,7
9705,27,223,7
9706,27,232,7
9707,27,246,7
9708,27,283,7
9709,27,292,7
9710,27,293,7
9711,27,294,7
9712,27,317,7
9713,27,323,7
9714,27,332,7
9715,27,383,7
9716,27,392,7
9717,27,393,7
9718,27,394,7
9719,27,20,8
9720,27,23,8
9721,27,32,8
9722,27,46,8
9723,27,83,8
9724,27,93,8
9725,27,94,8
9726,27,120,8
9727,27,123,8
9728,27,132,8
9729,27,146,8
9730,27,183,8
9731,27,193,8
9732,27,194,8
9733,27,220,8
9734,27,223,8
9735,27,232,8
9736,27,246,8
9737,27,283,8
9738,27,293,8
9739,27,294,8
9740,27,307,8
9741,27,320,8
9742,27,323,8
9743,27,332,8
9744,27,346,8
9745,27,383,8
9746,27,393,8
9747,27,394,8
9748,27,20,9
9749,27,23,9
9750,27,32,9
9751,27,46,9
9752,27,83,9
9753,27,92,9
9754,27,93,9
9755,27,94,9
9756,27,311,9
9757,27,320,9
9758,27,323,9
9759,27,332,9
9760,27,346,9
9761,27,382,9
9762,27,383,9
9763,27,392,9
9764,27,393,9
9765,27,394,9
9766,28,14,0
9767,28,15,0
9768,28,24,0
9769,28,41,0
9770,28,47,0
9771,28,67,0
9772,28,74,0
9773,28,81,0
9774,28,95,0
9775,28,96,0
9776,28,114,0
9777,28,115,0
9778,28,124,0
9779,28,141,0
9780,28,147,0
9781,28,167,0
9782,28,174,0
9783,28,178,0
9784,28,181,0
9785,28,195,0
9786,28,196,0
9787,28,214,0
9788,28,215,0
9789,28,224,0
9790,28,241,0
9791,28,247,0
9792,28,267,0
9793,28,274,0
9794,28,281,0
9795,28,295,0
9796,28,296,0
9797,28,314,0
9798,28,315,0
9799,28,324,0
9800,28,341,0
9801,28,347,0
9802,28,367,0
9803,28,374,0
9804,28,381,0
9805,28,395,0
9806,28,396,0
9807,28,14,1
9808,28,15,1
9809,28,24,1
9810,28,41,1
9811,28,47,1
9812,28,67,1
9813,28,74,1
9814,28,81,1
9815,28,95,1
9816,28,96,1
9817,28,114,1
9818,28,115,1
9819,28,124,1
9820,28,141,1
9821,28,147,1
9822,28,167,1
9823,28,174,1
9824,28,181,1
9825,28,195,1
9826,28,196,1
9827,28,214,1
9828,28,215,1
9829,28,224,1
9830,28,241,1
9831,28,247,1
9832,28,267,1
9833,28,274,1
9834,28,281,1
9835,28,295,1
9836,28,296,1
9837,28,314,1
9838,28,315,1
9839,28,324,1
9840,28,341,1
9841,28,347,1
9842,28,367,1
9843,28,369,1
9844,28,374,1
9845,28,381,1
9846,28,395,1
9847,28,396,1
9848,28,114,2
9849,28,115,2
9850,28,124,2
9851,28,141,2
9852,28,147,2
9853,28,167,2
9854,28,174,2
9855,28,181,2
9856,28,195,2
9857,28,196,2
9858,28,214,2
9859,28,215,2
9860,28,224,2
9861,28,241,2
9862,28,247,2
9863,28,257,2
9864,28,267,2
9865,28,274,2
9866,28,279,2
9867,28,281,2
9868,28,295,2
9869,28,296,2
9870,28,314,2
9871,28,315,2
9872,28,324,2
9873,28,341,2
9874,28,347,2
9875,28,367,2
9876,28,374,2
9877,28,395,2
9878,28,396,2
9879,28,14,3
9880,28,15,3
9881,28,24,3
9882,28,30,3
9883,28,41,3
9884,28,47,3
9885,28,67,3
9886,28,74,3
9887,28,81,3
9888,28,95,3
9889,28,96,3
9890,28,114,3
9891,28,115,3
9892,28,124,3
9893,28,130,3
9894,28,141,3
9895,28,147,3
9896,28,167,3
9897,28,174,3
9898,28,181,3
9899,28,195,3
9900,28,196,3
9901,28,214,3
9902,28,215,3
9903,28,224,3
9904,28,230,3
9905,28,241,3
9906,28,247,3
9907,28,267,3
9908,28,274,3
9909,28,281,3
9910,28,295,3
9911,28,296,3
9912,28,314,3
9913,28,315,3
9914,28,324,3
9915,28,330,3
9916,28,341,3
9917,28,347,3
9918,28,367,3
9919,28,374,3
9920,28,381,3
9921,28,395,3
9922,28,396,3
9923,28,15,4
9924,28,24,4
9925,28,41,4
9926,28,47,4
9927,28,67,4
9928,28,74,4
9929,28,81,4
9930,28,95,4
9931,28,96,4
9932,28,115,4
9933,28,124,4
9934,28,141,4
9935,28,147,4
9936,28,167,4
9937,28,174,4
9938,28,181,4
9939,28,195,4
9940,28,196,4
9941,28,14,5
9942,28,15,5
9943,28,24,5
9944,28,41,5
9945,28,47,5
9946,28,67,5
9947,28,74,5
9948,28,81,5
9949,28,94,5
9950,28,95,5
9951,28,96,5
9952,28,114,5
9953,28,115,5
9954,28,124,5
9955,28,141,5
9956,28,147,5
9957,28,167,5
9958,28,174,5
9959,28,181,5
9960,28,194,5
9961,28,195,5
9962,28,196,5
9963,28,214,5
9964,28,215,5
9965,28,224,5
9966,28,241,5
9967,28,247,5
9968,28,267,5
9969,28,274,5
9970,28,281,5
9971,28,294,5
9972,28,295,5
9973,28,296,5
9974,28,14,6
9975,28,15,6
9976,28,22,6
9977,28,24,6
9978,28,41,6
9979,28,67,6
9980,28,74,6
9981,28,81,6
9982,28,95,6
9983,28,96,6
9984,28,114,6
9985,28,115,6
9986,28,124,6
9987,28,141,6
9988,28,167,6
9989,28,174,6
9990,28,181,6
9991,28,195,6
9992,28,196,6
9993,28,214,6
9994,28,215,6
9995,28,222,6
9996,28,224,6
9997,28,241,6
9998,28,267,6
9999,28,274,6
10000,28,281,6
10001,28,295,6
10002,28,296,6
10003,28,314,6
10004,28,315,6
10005,28,322,6
10006,28,324,6
10007,28,341,6
10008,28,342,6
10009,28,367,6
10010,28,374,6
10011,28,381,6
10012,28,395,6
10013,28,396,6
10014,28,4,7
10015,28,14,7
10016,28,15,7
10017,28,24,7
10018,28,41,7
10019,28,47,7
10020,28,67,7
10021,28,74,7
10022,28,81,7
10023,28,95,7
10024,28,96,7
10025,28,104,7
10026,28,114,7
10027,28,115,7
10028,28,124,7
10029,28,141,7
10030,28,147,7
10031,28,167,7
10032,28,174,7
10033,28,181,7
10034,28,195,7
10035,28,196,7
10036,28,204,7
10037,28,214,7
10038,28,215,7
10039,28,224,7
10040,28,241,7
10041,28,247,7
10042,28,267,7
10043,28,274,7
10044,28,281,7
10045,28,295,7
10046,28,296,7
10047,28,304,7
10048,28,314,7
10049,28,315,7
10050,28,324,7
10051,28,341,7
10052,28,347,7
10053,28,367,7
10054,28,374,7
10055,28,381,7
10056,28,395,7
10057,28,396,7
10058,28,14,8
10059,28,15,8
10060,28,41,8
10061,28,47,8
10062,28,67,8
10063,28,74,8
10064,28,81,8
10065,28,95,8
10066,28,96,8
10067,28,114,8
10068,28,115,8
10069,28,141,8
10070,28,147,8
10071,28,167,8
10072,28,174,8
10073,28,181,8
10074,28,195,8
10075,28,196,8
10076,28,214,8
10077,28,215,8
10078,28,241,8
10079,28,247,8
10080,28,267,8
10081,28,274,8
10082,28,281,8
10083,28,295,8
10084,28,296,8
10085,28,314,8
10086,28,315,8
10087,28,341,8
10088,28,347,8
10089,28,367,8
10090,28,374,8
10091,28,381,8
10092,28,395,8
10093,28,396,8
10094,28,14,9
10095,28,15,9
10096,28,24,9
10097,28,41,9
10098,28,47,9
10099,28,67,9
10100,28,75,9
10101,28,81,9
10102,28,95,9
10103,28,96,9
10104,28,314,9
10105,28,315,9
10106,28,324,9
10107,28,341,9
10108,28,347,9
10109,28,367,9
10110,28,375,9
10111,28,381,9
10112,28,395,9
10113,28,396,9
10114,29,-1,0
10115,29,12,0
10116,29,14,0
10117,29,21,0
10118,29,32,0
10119,29,44,0
10120,29,60,0
10121,29,68,0
10122,29,74,0
10123,29,83,0
10124,29,87,0
10125,29,93,0
10126,29,95,0
10127,29,99,0
10128,29,112,0
10129,29,114,0
10130,29,121,0
10131,29,132,0
10132,29,144,0
10133,29,160,0
10134,29,168,0
10135,29,174,0
10136,29,183,0
10137,29,187,0
10138,29,193,0
10139,29,195,0
10140,29,199,0
10141,29,212,0
10142,29,214,0
10143,29,221,0
10144,29,232,0
10145,29,244,0
10146,29,260,0
10147,29,268,0
10148,29,274,0
10149,29,283,0
10150,29,287,0
10151,29,293,0
10152,29,295,0
10153,29,299,0
10154,29,312,0
10155,29,314,0
10156,29,321,0
10157,29,332,0
10158,29,344,0
10159,29,360,0
10160,29,368,0
10161,29,374,0
10162,29,383,0
10163,29,387,0
10164,29,393,0
10165,29,395,0
10166,29,-1,1
10167,29,12,1
10168,29,14,1
10169,29,21,1
10170,29,32,1
10171,29,60,1
10172,29,68,1
10173,29,74,1
10174,29,87,1
10175,29,93,1
10176,29,95,1
10177,29,99,1
10178,29,112,1
10179,29,114,1
10180,29,121,1
10181,29,132,1
10182,29,160,1
10183,29,168,1
10184,29,174,1
10185,29,187,1
10186,29,193,1
10187,29,195,1
10188,29,199,1
10189,29,212,1
10190,29,214,1
10191,29,221,1
10192,29,232,1
10193,29,260,1
10194,29,268,1
10195,29,274,1
10196,29,287,1
10197,29,293,1
10198,29,299,1
10199,29,312,1
10200,29,314,1
10201,29,332,1
10202,29,360,1
10203,29,368,1
10204,29,374,1
10205,29,387,1
10206,29,393,1
10207,29,395,1
10208,29,99,2
10209,29,112,2
10210,29,114,2
10211,29,121,2
10212,29,132,2
10213,29,144,2
10214,29,150,2
10215,29,160,2
10216,29,168,2
10217,29,174,2
10218,29,183,2
10219,29,187,2
10220,29,193,2
10221,29,195,2
10222,29,199,2
10223,29,212,2
10224,29,214,2
10225,29,221,2
10226,29,232,2
10227,29,244,2
10228,29,250,2
10229,29,260,2
10230,29,268,2
10231,29,274,2
10232,29,283,2
10233,29,287,2
10234,29,293,2
10235,29,295,2
10236,29,299,2
10237,29,312,2
10238,29,314,2
10239,29,321,2
10240,29,332,2
10241,29,344,2
10242,29,350,2
10243,29,360,2
10244,29,368,2
10245,29,374,2
10246,29,383,2
10247,29,387,2
10248,29,393,2
10249,29,395,2
10250,29,-1,3
10251,29,12,3
10252,29,14,3
10253,29,21,3
10254,29,32,3
10255,29,44,3
10256,29,60,3
10257,29,74,3
10258,29,83,3
10259,29,87,3
10260,29,93,3
10261,29,95,3
10262,29,99,3
10263,29,112,3
10264,29,114,3
10265,29,121,3
10266,29,132,3
10267,29,144,3
10268,29,160,3
10269,29,174,3
10270,29,183,3
10271,29,187,3
10272,29,193,3
10273,29,195,3
10274,29,199,3
10275,29,212,3
10276,29,214,3
10277,29,221,3
10278,29,232,3
10279,29,244,3
10280,29,260,3
10281,29,274,3
10282,29,283,3
10283,29,287,3
10284,29,293,3
10285,29,295,3
10286,29,299,3
10287,29,312,3
10288,29,314,3
10289,29,321,3
10290,29,332,3
10291,29,344,3
10292,29,374,3
10293,29,383,3
10294,29,387,3
10295,29,393,3
10296,29,395,3
10297,29,-1,4
10298,29,12,4
10299,29,14,4
10300,29,20,4
10301,29,21,4
10302,29,32,4
10303,29,44,4
10304,29,60,4
10305,29,74,4
10306,29,83,4
10307,29,87,4
10308,29,93,4
10309,29,95,4
10310,29,99,4
10311,29,112,4
10312,29,114,4
10313,29,120,4
10314,29,121,4
10315,29,132,4
10316,29,144,4
10317,29,160,4
10318,29,174,4
10319,29,183,4
10320,29,187,4
10321,29,193,4
10322,29,195,4
10323,29,-1,5
10324,29,12,5
10325,29,14,5
10326,29,21,5
10327,29,32,5
10328,29,44,5
10329,29,60,5
10330,29,68,5
10331,29,72,5
10332,29,74,5
10333,29,83,5
10334,29,93,5
10335,29,95,5
10336,29,99,5
10337,29,112,5
10338,29,114,5
10339,29,121,5
10340,29,126,5
10341,29,132,5
10342,29,144,5
10343,29,160,5
10344,29,168,5
10345,29,172,5
10346,29,174,5
10347,29,183,5
10348,29,193,5
10349,29,195,5
10350,29,199,5
10351,29,212,5
10352,29,214,5
10353,29,221,5
10354,29,232,5
10355,29,244,5
10356,29,260,5
10357,29,268,5
10358,29,272,5
10359,29,274,5
10360,29,283,5
10361,29,293,5
10362,29,295,5
10363,29,-1,6
10364,29,12,6
10365,29,14,6
10366,29,21,6
10367,29,32,6
10368,29,44,6
10369,29,60,6
10370,29,68,6
10371,29,74,6
10372,29,83,6
10373,29,87,6
10374,29,95,6
10375,29,99,6
10376,29,112,6
10377,29,114,6
10378,29,121,6
10379,29,128,6
10380,29,132,6
10381,29,144,6
10382,29,160,6
10383,29,168,6
10384,29,174,6
10385,29,183,6
10386,29,187,6
10387,29,195,6
10388,29,199,6
10389,29,212,6
10390,29,214,6
10391,29,221,6
10392,29,232,6
10393,29,244,6
10394,29,260,6
10395,29,268,6
10396,29,274,6
10397,29,283,6
10398,29,287,6
10399,29,295,6
10400,29,299,6
10401,29,312,6
10402,29,314,6
10403,29,321,6
10404,29,332,6
10405,29,344,6
10406,29,360,6
10407,29,368,6
10408,29,374,6
10409,29,383,6
10410,29,387,6
10411,29,395,6
10412,29,-1,7
10413,29,12,7
10414,29,14,7
10415,29,21,7
10416,29,32,7
10417,29,44,7
10418,29,60,7
10419,29,68,7
10420,29,74,7
10421,29,83,7
10422,29,87,7
10423,29,93,7
10424,29,95,7
10425,29,99,7
10426,29,112,7
10427,29,114,7
10428,29,121,7
10429,29,132,7
10430,29,144,7
10431,29,160,7
10432,29,168,7
10433,29,174,7
10434,29,187,7
10435,29,193,7
10436,29,195,7
10437,29,199,7
10438,29,212,7
10439,29,214,7
10440,29,221,7
10441,29,232,7
10442,29,244,7
10443,29,260,7
10444,29,268,7
10445,29,274,7
10446,29,283,7
10447,29,287,7
10448,29,293,7
10449,29,295,7
10450,29,299,7
10451,29,312,7
10452,29,314,7
10453,29,321,7
10454,29,332,7
10455,29,344,7
10456,29,360,7
10457,29,368,7
10458,29,374,7
10459,29,383,7
10460,29,387,7
10461,29,393,7
10462,29,395,7
10463,29,-1,8
10464,29,12,8
10465,29,14,8
10466,29,21,8
10467,29,22,8
10468,29,32,8
10469,29,44,8
10470,29,60,8
10471,29,68,8
10472,29,74,8
10473,29,79,8
10474,29,83,8
10475,29,87,8
10476,29,90,8
10477,29,93,8
10478,29,95,8
10479,29,99,8
10480,29,112,8
10481,29,114,8
10482,29,121,8
10483,29,122,8
10484,29,132,8
10485,29,144,8
10486,29,160,8
10487,29,168,8
10488,29,174,8
10489,29,179,8
10490,29,183,8
10491,29,187,8
10492,29,190,8
10493,29,193,8
10494,29,195,8
10495,29,199,8
10496,29,212,8
10497,29,214,8
10498,29,221,8
10499,29,222,8
10500,29,232,8
10501,29,244,8
10502,29,260,8
10503,29,268,8
10504,29,274,8
10505,29,279,8
10506,29,283,8
10507,29,287,8
10508,29,290,8
10509,29,293,8
10510,29,295,8
10511,29,299,8
10512,29,312,8
10513,29,314,8
10514,29,321,8
10515,29,322,8
10516,29,332,8
10517,29,344,8
10518,29,358,8
10519,29,360,8
10520,29,368,8
10521,29,374,8
10522,29,379,8
10523,29,383,8
10524,29,387,8
10525,29,390,8
10526,29,393,8
10527,29,395,8
10528,29,-1,9
10529,29,12,9
10530,29,14,9
10531,29,21,9
10532,29,32,9
10533,29,44,9
10534,29,60,9
10535,29,68,9
10536,29,73,9
10537,29,74,9
10538,29,83,9
10539,29,87,9
10540,29,95,9
10541,29,299,9
10542,29,312,9
10543,29,314,9
10544,29,321,9
10545,29,332,9
10546,29,344,9
10547,29,360,9
10548,29,368,9
10549,29,373,9
10550,29,374,9
10551,29,383,9
10552,29,387,9
10553,29,395,9
10554,30,-1,0
10555,30,9,0
10556,30,12,0
10557,30,19,0
10558,30,20,0
10559,30,24,0
10560,30,33,0
10561,30,34,0
10562,30,44,0
10563,30,61,0
10564,30,67,0
10565,30,74,0
10566,30,77,0
10567,30,93,0
10568,30,99,0
10569,30,109,0
10570,30,112,0
10571,30,119,0
10572,30,120,0
10573,30,124,0
10574,30,133,0
10575,30,134,0
10576,30,144,0
10577,30,161,0
10578,30,167,0
10579,30,174,0
10580,30,177,0
10581,30,193,0
10582,30,199,0
10583,30,200,0
10584,30,209,0
10585,30,212,0
10586,30,219,0
10587,30,220,0
10588,30,224,0
10589,30,233,0
10590,30,234,0
10591,30,244,0
10592,30,261,0
10593,30,267,0
10594,30,274,0
10595,30,277,0
10596,30,293,0
10597,30,299,0
10598,30,309,0
10599,30,312,0
10600,30,319,0
10601,30,320,0
10602,30,324,0
10603,30,333,0
10604,30,334,0
10605,30,344,0
10606,30,361,0
10607,30,367,0
10608,30,374,0
10609,30,377,0
10610,30,393,0
10611,30,-1,1
10612,30,9,1
10613,30,12,1
10614,30,19,1
10615,30,20,1
10616,30,33,1
10617,30,34,1
10618,30,44,1
10619,30,61,1
10620,30,67,1
10621,30,74,1
10622,30,77,1
10623,30,93,1
10624,30,99,1
10625,30,109,1
10626,30,112,1
10627,30,119,1
10628,30,120,1
10629,30,133,1
10630,30,134,1
10631,30,144,1
10632,30,161,1
10633,30,167,1
10634,30,174,1
10635,30,177,1
10636,30,193,1
10637,30,199,1
10638,30,209,1
10639,30,212,1
10640,30,219,1
10641,30,220,1
10642,30,233,1
10643,30,234,1
10644,30,244,1
10645,30,261,1
10646,30,267,1
10647,30,274,1
10648,30,277,1
10649,30,293,1
10650,30,299,1
10651,30,309,1
10652,30,312,1
10653,30,319,1
10654,30,320,1
10655,30,333,1
10656,30,334,1
10657,30,344,1
10658,30,361,1
10659,30,367,1
10660,30,374,1
10661,30,377,1
10662,30,393,1
10663,30,99,2
10664,30,109,2
10665,30,112,2
10666,30,119,2
10667,30,120,2
10668,30,124,2
10669,30,133,2
10670,30,134,2
10671,30,144,2
10672,30,161,2
10673,30,167,2
10674,30,174,2
10675,30,177,2
10676,30,193,2
10677,30,199,2
10678,30,209,2
10679,30,212,2
10680,30,219,2
10681,30,220,2
10682,30,224,2
10683,30,233,2
10684,30,234,2
10685,30,244,2
10686,30,261,2
10687,30,267,2
10688,30,274,2
10689,30,277,2
10690,30,293,2
10691,30,299,2
10692,30,309,2
10693,30,312,2
10694,30,319,2
10695,30,320,2
10696,30,324,2
10697,30,333,2
10698,30,334,2
10699,30,344,2
10700,30,361,2
10701,30,367,2
10702,30,374,2
10703,30,377,2
10704,30,393,2
10705,30,-1,3
10706,30,9,3
10707,30,12,3
10708,30,19,3
10709,30,20,3
10710,30,24,3
10711,30,33,3
10712,30,34,3
10713,30,44,3
10714,30,58,3
10715,30,61,3
10716,30,67,3
10717,30,74,3
10718,30,77,3
10719,30,99,3
10720,30,109,3
10721,30,112,3
10722,30,119,3
10723,30,120,3
10724,30,124,3
10725,30,133,3
10726,30,134,3
10727,30,144,3
10728,30,158,3
10729,30,161,3
10730,30,167,3
10731,30,174,3
10732,30,177,3
10733,30,199,3
10734,30,209,3
10735,30,212,3
10736,30,219,3
10737,30,220,3
10738,30,224,3
10739,30,233,3
10740,30,234,3
10741,30,244,3
10742,30,258,3
10743,30,261,3
10744,30,267,3
10745,30,274,3
10746,30,277,3
10747,30,299,3
10748,30,309,3
10749,30,312,3
10750,30,319,3
10751,30,320,3
10752,30,324,3
10753,30,333,3
10754,30,334,3
10755,30,344,3
10756,30,358,3
10757,30,367,3
10758,30,374,3
10759,30,377,3
10760,30,-1,4
10761,30,9,4
10762,30,12,4
10763,30,19,4
10764,30,20,4
10765,30,24,4
10766,30,33,4
10767,30,34,4
10768,30,44,4
10769,30,61,4
10770,30,67,4
10771,30,77,4
10772,30,90,4
10773,30,93,4
10774,30,99,4
10775,30,109,4
10776,30,112,4
10777,30,120,4
10778,30,124,4
10779,30,133,4
10780,30,134,4
10781,30,144,4
10782,30,161,4
10783,30,167,4
10784,30,177,4
10785,30,190,4
10786,30,193,4
10787,30,-1,5
10788,30,9,5
10789,30,12,5
10790,30,19,5
10791,30,20,5
10792,30,24,5
10793,30,33,5
10794,30,34,5
10795,30,44,5
10796,30,61,5
10797,30,67,5
10798,30,74,5
10799,30,77,5
10800,30,93,5
10801,30,99,5
10802,30,109,5
10803,30,112,5
10804,30,119,5
10805,30,120,5
10806,30,124,5
10807,30,133,5
10808,30,134,5
10809,30,144,5
10810,30,161,5
10811,30,167,5
10812,30,174,5
10813,30,177,5
10814,30,193,5
10815,30,199,5
10816,30,209,5
10817,30,212,5
10818,30,219,5
10819,30,220,5
10820,30,224,5
10821,30,233,5
10822,30,234,5
10823,30,244,5
10824,30,261,5
10825,30,267,5
10826,30,274,5
10827,30,277,5
10828,30,293,5
10829,30,-1,6
10830,30,12,6
10831,30,19,6
10832,30,24,6
10833,30,34,6
10834,30,36,6
10835,30,44,6
10836,30,57,6
10837,30,61,6
10838,30,67,6
10839,30,74,6
10840,30,77,6
10841,30,93,6
10842,30,99,6
10843,30,104,6
10844,30,112,6
10845,30,119,6
10846,30,124,6
10847,30,134,6
10848,30,136,6
10849,30,144,6
10850,30,157,6
10851,30,161,6
10852,30,167,6
10853,30,174,6
10854,30,177,6
10855,30,193,6
10856,30,199,6
10857,30,212,6
10858,30,219,6
10859,30,224,6
10860,30,234,6
10861,30,236,6
10862,30,244,6
10863,30,257,6
10864,30,261,6
10865,30,267,6
10866,30,274,6
10867,30,277,6
10868,30,293,6
10869,30,299,6
10870,30,312,6
10871,30,319,6
10872,30,324,6
10873,30,334,6
10874,30,336,6
10875,30,344,6
10876,30,357,6
10877,30,361,6
10878,30,367,6
10879,30,374,6
10880,30,377,6
10881,30,393,6
10882,30,-1,7
10883,30,9,7
10884,30,12,7
10885,30,19,7
10886,30,20,7
10887,30,24,7
10888,30,33,7
10889,30,34,7
10890,30,44,7
10891,30,61,7
10892,30,67,7
10893,30,74,7
10894,30,77,7
10895,30,93,7
10896,30,99,7
10897,30,109,7
10898,30,112,7
10899,30,119,7
10900,30,120,7
10901,30,124,7
10902,30,133,7
10903,30,134,7
10904,30,144,7
10905,30,161,7
10906,30,167,7
10907,30,174,7
10908,30,193,7
10909,30,195,7
10910,30,199,7
10911,30,209,7
10912,30,212,7
10913,30,219,7
10914,30,220,7
10915,30,224,7
10916,30,233,7
10917,30,234,7
10918,30,244,7
10919,30,261,7
10920,30,267,7
10921,30,274,7
10922,30,277,7
10923,30,293,7
10924,30,299,7
10925,30,309,7
10926,30,312,7
10927,30,319,7
10928,30,324,7
10929,30,334,7
10930,30,344,7
10931,30,361,7
10932,30,367,7
10933,30,374,7
10934,30,377,7
10935,30,393,7
10936,30,-1,8
10937,30,9,8
10938,30,12,8
10939,30,19,8
10940,30,20,8
10941,30,24,8
10942,30,33,8
10943,30,34,8
10944,30,44,8
10945,30,61,8
10946,30,67,8
10947,30,74,8
10948,30,77,8
10949,30,93,8
10950,30,99,8
10951,30,109,8
10952,30,112,8
10953,30,119,8
10954,30,120,8
10955,30,124,8
10956,30,133,8
10957,30,134,8
10958,30,144,8
10959,30,161,8
10960,30,167,8
10961,30,174,8
10962,30,177,8
10963,30,193,8
10964,30,199,8
10965,30,209,8
10966,30,212,8
10967,30,219,8
10968,30,220,8
10969,30,224,8
10970,30,233,8
10971,30,234,8
10972,30,244,8
10973,30,261,8
10974,30,267,8
10975,30,274,8
10976,30,277,8
10977,30,293,8
10978,30,299,8
10979,30,309,8
10980,30,312,8
10981,30,313,8
10982,30,319,8
10983,30,320,8
10984,30,324,8
10985,30,333,8
10986,30,334,8
10987,30,344,8
10988,30,361,8
10989,30,367,8
10990,30,377,8
10991,30,393,8
10992,30,9,9
10993,30,12,9
10994,30,19,9
10995,30,20,9
10996,30,24,9
10997,30,33,9
10998,30,34,9
10999,30,44,9
11000,30,47,9
11001,30,61,9
11002,30,67,9
11003,30,74,9
11004,30,77,9
11005,30,96,9
11006,30,309,9
11007,30,312,9
11008,30,319,9
11009,30,320,9
11010,30,324,9
11011,30,333,9
11012,30,334,9
11013,30,344,9
11014,30,347,9
11015,30,361,9
11016,30,367,9
11017,30,374,9
11018,30,377,9
11019,30,396,9
11020,31,0,0
11021,31,2,0
11022,31,8,0
11023,31,18,0
