,u,i,ts
5596,16,221,1
5597,16,230,1
5598,16,237,1
5599,16,238,1
5600,16,239,1
5601,16,253,1
5602,16,292,1
5603,16,316,1
5604,16,318,1
5605,16,321,1
5606,16,330,1
5607,16,337,1
5608,16,338,1
5609,16,339,1
5610,16,353,1
5611,16,392,1
5612,16,116,2
5613,16,118,2
5614,16,121,2
5615,16,130,2
5616,16,139,2
5617,16,153,2
5618,16,192,2
5619,16,216,2
5620,16,218,2
5621,16,221,2
5622,16,230,2
5623,16,238,2
5624,16,239,2
5625,16,253,2
5626,16,292,2
5627,16,316,2
5628,16,318,2
5629,16,321,2
5630,16,330,2
5631,16,338,2
5632,16,339,2
5633,16,353,2
5634,16,392,2
5635,16,16,3
5636,16,18,3
5637,16,21,3
5638,16,30,3
5639,16,37,3
5640,16,38,3
5641,16,39,3
5642,16,53,3
5643,16,92,3
5644,16,116,3
5645,16,118,3
5646,16,121,3
5647,16,137,3
5648,16,138,3
5649,16,139,3
5650,16,153,3
5651,16,192,3
5652,16,216,3
5653,16,218,3
5654,16,221,3
5655,16,230,3
5656,16,237,3
5657,16,238,3
5658,16,239,3
5659,16,292,3
5660,16,316,3
5661,16,318,3
5662,16,321,3
5663,16,330,3
5664,16,337,3
5665,16,338,3
5666,16,339,3
5667,16,353,3
5668,16,392,3
5669,16,16,4
5670,16,18,4
5671,16,30,4
5672,16,37,4
5673,16,38,4
5674,16,39,4
5675,16,53,4
5676,16,92,4
5677,16,116,4
5678,16,118,4
5679,16,130,4
5680,16,137,4
5681,16,138,4
5682,16,139,4
5683,16,153,4
5684,16,192,4
5685,16,16,5
5686,16,18,5
5687,16,21,5
5688,16,30,5
5689,16,37,5
5690,16,38,5
5691,16,39,5
5692,16,53,5
5693,16,92,5
5694,16,116,5
5695,16,118,5
5696,16,121,5
5697,16,130,5
5698,16,137,5
5699,16,138,5
5700,16,139,5
5701,16,153,5
5702,16,192,5
5703,16,216,5
5704,16,221,5
5705,16,230,5
5706,16,237,5
5707,16,238,5
5708,16,239,5
5709,16,253,5
5710,16,292,5
5711,16,16,6
5712,16,18,6
5713,16,21,6
5714,16,30,6
5715,16,37,6
5716,16,38,6
5717,16,53,6
5718,16,92,6
5719,16,116,6
5720,16,118,6
5721,16,121,6
5722,16,130,6
5723,16,137,6
5724,16,138,6
5725,16,153,6
5726,16,192,6
5727,16,216,6
5728,16,218,6
5729,16,221,6
5730,16,230,6
5731,16,232,6
5732,16,237,6
5733,16,238,6
5734,16,253,6
5735,16,292,6
5736,16,316,6
5737,16,318,6
5738,16,321,6
5739,16,330,6
5740,16,337,6
5741,16,338,6
5742,16,353,6
5743,16,392,6
5744,16,16,7
5745,16,18,7
5746,16,21,7
5747,16,30,7
5748,16,37,7
5749,16,38,7
5750,16,39,7
5751,16,53,7
5752,16,92,7
5753,16,116,7
5754,16,118,7
5755,16,121,7
5756,16,130,7
5757,16,137,7
5758,16,138,7
5759,16,139,7
5760,16,153,7
5761,16,192,7
5762,16,216,7
5763,16,218,7
5764,16,221,7
5765,16,230,7
5766,16,237,7
5767,16,238,7
5768,16,239,7
5769,16,253,7
5770,16,292,7
5771,16,316,7
5772,16,318,7
5773,16,321,7
5774,16,330,7
5775,16,337,7
5776,16,338,7
5777,16,339,7
5778,16,353,7
5779,16,392,7
5780,16,16,8
5781,16,18,8
5782,16,21,8
5783,16,30,8
5784,16,37,8
5785,16,38,8
5786,16,39,8
5787,16,48,8
5788,16,53,8
5789,16,92,8
5790,16,116,8
5791,16,118,8
5792,16,121,8
5793,16,130,8
5794,16,137,8
5795,16,138,8
5796,16,139,8
5797,16,148,8
5798,16,153,8
5799,16,192,8
5800,16,216,8
5801,16,218,8
5802,16,221,8
5803,16,230,8
5804,16,237,8
5805,16,238,8
5806,16,239,8
5807,16,248,8
5808,16,253,8
5809,16,292,8
5810,16,316,8
5811,16,318,8
5812,16,321,8
5813,16,330,8
5814,16,337,8
5815,16,338,8
5816,16,339,8
5817,16,348,8
5818,16,353,8
5819,16,392,8
5820,16,16,9
5821,16,18,9
5822,16,21,9
5823,16,30,9
5824,16,37,9
5825,16,38,9
5826,16,39,9
5827,16,53,9
5828,16,92,9
5829,16,316,9
5830,16,318,9
5831,16,321,9
5832,16,330,9
5833,16,337,9
5834,16,338,9
5835,16,339,9
5836,16,392,9
5837,17,7,0
5838,17,8,0
5839,17,13,0
5840,17,57,0
5841,17,71,0
5842,17,78,0
5843,17,79,0
5844,17,82,0
5845,17,89,0
5846,17,95,0
5847,17,96,0
5848,17,107,0
5849,17,108,0
5850,17,113,0
5851,17,157,0
5852,17,168,0
5853,17,170,0
5854,17,171,0
5855,17,178,0
5856,17,179,0
5857,17,189,0
5858,17,195,0
5859,17,196,0
5860,17,7,1
5861,17,8,1
5862,17,13,1
5863,17,57,1
5864,17,71,1
5865,17,78,1
5866,17,79,1
5867,17,82,1
5868,17,89,1
5869,17,95,1
5870,17,96,1
5871,17,107,1
5872,17,108,1
5873,17,113,1
5874,17,157,1
5875,17,171,1
5876,17,178,1
5877,17,179,1
5878,17,182,1
5879,17,189,1
5880,17,195,1
5881,17,196,1
5882,17,207,1
5883,17,208,1
5884,17,213,1
5885,17,257,1
5886,17,271,1
5887,17,278,1
5888,17,279,1
5889,17,282,1
5890,17,289,1
5891,17,295,1
5892,17,296,1
5893,17,307,1
5894,17,308,1
5895,17,313,1
5896,17,357,1
5897,17,371,1
5898,17,378,1
5899,17,379,1
5900,17,382,1
5901,17,389,1
5902,17,395,1
5903,17,396,1
5904,17,107,2
5905,17,108,2
5906,17,113,2
5907,17,157,2
5908,17,171,2
5909,17,178,2
5910,17,179,2
5911,17,182,2
5912,17,189,2
5913,17,196,2
5914,17,207,2
5915,17,208,2
5916,17,213,2
5917,17,257,2
5918,17,271,2
5919,17,278,2
5920,17,279,2
5921,17,282,2
5922,17,289,2
5923,17,296,2
5924,17,307,2
5925,17,308,2
5926,17,313,2
5927,17,357,2
5928,17,371,2
5929,17,378,2
5930,17,379,2
5931,17,382,2
5932,17,389,2
5933,17,396,2
5934,17,7,3
5935,17,8,3
5936,17,13,3
5937,17,57,3
5938,17,71,3
5939,17,78,3
5940,17,79,3
5941,17,82,3
5942,17,89,3
5943,17,95,3
5944,17,96,3
5945,17,107,3
5946,17,108,3
5947,17,113,3
5948,17,157,3
5949,17,171,3
5950,17,178,3
5951,17,179,3
5952,17,182,3
5953,17,189,3
5954,17,195,3
5955,17,196,3
5956,17,207,3
5957,17,208,3
5958,17,213,3
5959,17,257,3
5960,17,271,3
5961,17,278,3
5962,17,279,3
5963,17,282,3
5964,17,289,3
5965,17,295,3
5966,17,296,3
5967,17,307,3
5968,17,308,3
5969,17,312,3
5970,17,313,3
5971,17,357,3
5972,17,371,3
5973,17,378,3
5974,17,379,3
5975,17,382,3
5976,17,389,3
5977,17,395,3
5978,17,396,3
5979,17,7,4
5980,17,8,4
5981,17,13,4
5982,17,24,4
5983,17,57,4
5984,17,71,4
5985,17,78,4
5986,17,79,4
5987,17,82,4
5988,17,89,4
5989,17,95,4
5990,17,96,4
5991,17,107,4
5992,17,108,4
5993,17,113,4
5994,17,124,4
5995,17,157,4
5996,17,171,4
5997,17,178,4
5998,17,179,4
5999,17,182,4
6000,17,189,4
6001,17,195,4
6002,17,196,4
6003,17,7,5
6004,17,8,5
6005,17,13,5
6006,17,57,5
6007,17,71,5
6008,17,78,5
6009,17,79,5
6010,17,82,5
6011,17,89,5
6012,17,95,5
6013,17,96,5
6014,17,107,5
6015,17,108,5
6016,17,113,5
6017,17,157,5
6018,17,171,5
6019,17,178,5
6020,17,179,5
6021,17,182,5
6022,17,189,5
6023,17,195,5
6024,17,196,5
6025,17,207,5
6026,17,208,5
6027,17,213,5
6028,17,257,5
6029,17,271,5
6030,17,278,5
6031,17,279,5
6032,17,282,5
6033,17,289,5
6034,17,295,5
6035,17,296,5
6036,17,7,6
6037,17,8,6
6038,17,13,6
6039,17,57,6
6040,17,71,6
6041,17,78,6
6042,17,79,6
6043,17,89,6
6044,17,95,6
6045,17,96,6
6046,17,107,6
6047,17,108,6
6048,17,113,6
6049,17,157,6
6050,17,171,6
6051,17,178,6
6052,17,179,6
6053,17,189,6
6054,17,195,6
6055,17,196,6
6056,17,207,6
6057,17,208,6
6058,17,213,6
6059,17,257,6
6060,17,271,6
6061,17,278,6
6062,17,279,6
6063,17,289,6
6064,17,295,6
6065,17,296,6
6066,17,307,6
6067,17,308,6
6068,17,313,6
6069,17,357,6
6070,17,371,6
6071,17,378,6
6072,17,379,6
6073,17,389,6
6074,17,395,6
6075,17,396,6
6076,17,7,7
6077,17,8,7
6078,17,13,7
6079,17,57,7
6080,17,71,7
6081,17,78,7
6082,17,79,7
6083,17,82,7
6084,17,89,7
6085,17,95,7
6086,17,96,7
6087,17,107,7
6088,17,108,7
6089,17,113,7
6090,17,157,7
6091,17,171,7
6092,17,178,7
6093,17,179,7
6094,17,182,7
6095,17,189,7
6096,17,195,7
6097,17,196,7
6098,17,207,7
6099,17,208,7
6100,17,213,7
6101,17,257,7
6102,17,271,7
6103,17,278,7
6104,17,279,7
6105,17,282,7
6106,17,289,7
6107,17,295,7
6108,17,296,7
6109,17,307,7
6110,17,308,7
6111,17,313,7
6112,17,357,7
6113,17,371,7
6114,17,378,7
6115,17,379,7
6116,17,382,7
6117,17,389,7
6118,17,395,7
6119,17,396,7
6120,17,3,8
6121,17,7,8
6122,17,8,8
6123,17,13,8
6124,17,57,8
6125,17,71,8
6126,17,78,8
6127,17,79,8
6128,17,82,8
6129,17,89,8
6130,17,95,8
6131,17,96,8
6132,17,103,8
6133,17,107,8
6134,17,108,8
6135,17,113,8
6136,17,157,8
6137,17,171,8
6138,17,179,8
6139,17,182,8
6140,17,189,8
6141,17,195,8
6142,17,196,8
6143,17,203,8
6144,17,207,8
6145,17,208,8
6146,17,213,8
6147,17,257,8
6148,17,271,8
6149,17,278,8
6150,17,279,8
6151,17,282,8
6152,17,289,8
6153,17,295,8
6154,17,296,8
6155,17,303,8
6156,17,307,8
6157,17,308,8
6158,17,313,8
6159,17,357,8
6160,17,371,8
6161,17,378,8
6162,17,379,8
6163,17,382,8
6164,17,389,8
6165,17,395,8
6166,17,396,8
6167,17,7,9
6168,17,8,9
6169,17,13,9
6170,17,57,9
6171,17,71,9
6172,17,78,9
6173,17,79,9
6174,17,82,9
6175,17,89,9
6176,17,95,9
6177,17,96,9
6178,17,307,9
6179,17,308,9
6180,17,313,9
6181,17,357,9
6182,17,371,9
6183,17,378,9
6184,17,379,9
6185,17,382,9
6186,17,389,9
6187,17,395,9
6188,17,396,9
6189,18,-1,0
6190,18,14,0
6191,18,48,0
6192,18,60,0
6193,18,70,0
6194,18,78,0
6195,18,86,0
6196,18,99,0
6197,18,114,0
6198,18,148,0
6199,18,160,0
6200,18,170,0
6201,18,178,0
6202,18,186,0
6203,18,-1,1
6204,18,14,1
6205,18,20,1
6206,18,48,1
6207,18,60,1
6208,18,70,1
6209,18,99,1
6210,18,114,1
6211,18,120,1
6212,18,147,1
6213,18,148,1
6214,18,160,1
6215,18,170,1
6216,18,199,1
6217,18,214,1
6218,18,220,1
6219,18,248,1
6220,18,260,1
6221,18,270,1
6222,18,299,1
6223,18,314,1
6224,18,320,1
6225,18,348,1
6226,18,360,1
6227,18,370,1
6228,18,99,2
6229,18,114,2
6230,18,148,2
6231,18,160,2
6232,18,170,2
6233,18,174,2
6234,18,178,2
6235,18,186,2
6236,18,199,2
6237,18,214,2
6238,18,248,2
6239,18,260,2
6240,18,270,2
6241,18,274,2
6242,18,278,2
6243,18,286,2
6244,18,299,2
6245,18,314,2
6246,18,348,2
6247,18,360,2
6248,18,370,2
6249,18,374,2
6250,18,378,2
6251,18,386,2
6252,18,-1,3
6253,18,48,3
6254,18,60,3
6255,18,70,3
6256,18,78,3
6257,18,86,3
6258,18,99,3
6259,18,125,3
6260,18,143,3
6261,18,148,3
6262,18,160,3
6263,18,170,3
6264,18,178,3
6265,18,186,3
6266,18,199,3
6267,18,248,3
6268,18,260,3
6269,18,270,3
6270,18,278,3
6271,18,286,3
6272,18,299,3
6273,18,348,3
6274,18,360,3
6275,18,370,3
6276,18,378,3
6277,18,386,3
6278,18,-1,4
6279,18,14,4
6280,18,48,4
6281,18,60,4
6282,18,70,4
6283,18,78,4
6284,18,86,4
6285,18,99,4
6286,18,109,4
6287,18,114,4
6288,18,148,4
6289,18,160,4
6290,18,170,4
6291,18,178,4
6292,18,181,4
6293,18,186,4
6294,18,187,4
6295,18,-1,5
6296,18,14,5
6297,18,48,5
6298,18,60,5
6299,18,70,5
6300,18,78,5
6301,18,86,5
6302,18,99,5
6303,18,114,5
6304,18,148,5
6305,18,160,5
6306,18,170,5
6307,18,178,5
6308,18,186,5
6309,18,199,5
6310,18,214,5
6311,18,248,5
6312,18,260,5
6313,18,270,5
6314,18,278,5
6315,18,286,5
6316,18,-1,6
6317,18,14,6
6318,18,48,6
6319,18,60,6
6320,18,70,6
6321,18,78,6
6322,18,86,6
6323,18,99,6
6324,18,114,6
6325,18,148,6
6326,18,160,6
6327,18,170,6
6328,18,178,6
6329,18,186,6
6330,18,199,6
6331,18,214,6
6332,18,248,6
6333,18,260,6
6334,18,269,6
6335,18,270,6
6336,18,278,6
6337,18,286,6
6338,18,299,6
6339,18,314,6
6340,18,348,6
6341,18,360,6
6342,18,370,6
6343,18,378,6
6344,18,386,6
6345,18,-1,7
6346,18,14,7
6347,18,48,7
6348,18,60,7
6349,18,70,7
6350,18,78,7
6351,18,86,7
6352,18,99,7
6353,18,114,7
6354,18,148,7
6355,18,160,7
6356,18,170,7
6357,18,178,7
6358,18,186,7
6359,18,199,7
6360,18,214,7
6361,18,228,7
6362,18,248,7
6363,18,260,7
6364,18,270,7
6365,18,278,7
6366,18,286,7
6367,18,299,7
6368,18,314,7
6369,18,348,7
6370,18,360,7
6371,18,370,7
6372,18,378,7
6373,18,386,7
6374,18,-1,8
6375,18,14,8
6376,18,48,8
6377,18,60,8
6378,18,70,8
6379,18,78,8
6380,18,86,8
6381,18,99,8
6382,18,114,8
6383,18,148,8
6384,18,160,8
6385,18,170,8
6386,18,178,8
6387,18,185,8
6388,18,186,8
6389,18,199,8
6390,18,214,8
6391,18,248,8
6392,18,260,8
6393,18,270,8
6394,18,278,8
6395,18,286,8
6396,18,299,8
6397,18,314,8
6398,18,348,8
6399,18,360,8
6400,18,370,8
6401,18,378,8
6402,18,386,8
6403,18,-1,9
6404,18,14,9
6405,18,48,9
6406,18,60,9
6407,18,70,9
6408,18,78,9
6409,18,86,9
6410,18,299,9
6411,18,314,9
6412,18,348,9
6413,18,360,9
6414,18,370,9
6415,18,378,9
6416,18,386,9
6417,18,393,9
6418,19,7,0
6419,19,9,0
6420,19,23,0
6421,19,27,0
6422,19,38,0
6423,19,46,0
6424,19,59,0
6425,19,65,0
6426,19,66,0
6427,19,68,0
6428,19,72,0
6429,19,79,0
6430,19,83,0
6431,19,89,0
6432,19,107,0
6433,19,109,0
6434,19,123,0
6435,19,127,0
6436,19,138,0
6437,19,146,0
6438,19,159,0
6439,19,165,0
6440,19,166,0
6441,19,168,0
6442,19,172,0
6443,19,179,0
6444,19,183,0
6445,19,189,0
6446,19,9,1
6447,19,23,1
6448,19,27,1
6449,19,38,1
6450,19,46,1
6451,19,59,1
6452,19,65,1
6453,19,66,1
6454,19,68,1
6455,19,69,1
6456,19,72,1
6457,19,79,1
6458,19,83,1
6459,19,89,1
6460,19,109,1
6461,19,123,1
6462,19,127,1
6463,19,138,1
6464,19,146,1
6465,19,159,1
6466,19,165,1
6467,19,166,1
6468,19,168,1
6469,19,169,1
6470,19,172,1
6471,19,179,1
6472,19,183,1
6473,19,189,1
6474,19,195,1
6475,19,223,1
6476,19,227,1
6477,19,238,1
6478,19,246,1
6479,19,259,1
6480,19,265,1
6481,19,266,1
6482,19,268,1
6483,19,269,1
6484,19,272,1
6485,19,279,1
6486,19,283,1
6487,19,289,1
6488,19,309,1
6489,19,323,1
6490,19,338,1
6491,19,346,1
6492,19,359,1
6493,19,365,1
6494,19,366,1
6495,19,368,1
6496,19,369,1
6497,19,372,1
6498,19,379,1
6499,19,383,1
6500,19,389,1
6501,19,390,1
6502,19,107,2
6503,19,109,2
6504,19,123,2
6505,19,127,2
6506,19,138,2
6507,19,159,2
6508,19,166,2
6509,19,168,2
6510,19,172,2
6511,19,183,2
6512,19,189,2
6513,19,207,2
6514,19,209,2
6515,19,223,2
6516,19,227,2
6517,19,238,2
6518,19,259,2
6519,19,266,2
6520,19,268,2
6521,19,272,2
6522,19,283,2
6523,19,289,2
6524,19,307,2
6525,19,309,2
6526,19,323,2
6527,19,327,2
6528,19,335,2
6529,19,338,2
6530,19,359,2
6531,19,366,2
6532,19,368,2
6533,19,372,2
6534,19,383,2
6535,19,389,2
6536,19,9,3
6537,19,23,3
6538,19,27,3
6539,19,38,3
6540,19,46,3
6541,19,59,3
6542,19,65,3
6543,19,66,3
6544,19,68,3
6545,19,72,3
6546,19,79,3
6547,19,80,3
6548,19,85,3
6549,19,89,3
6550,19,109,3
6551,19,123,3
6552,19,127,3
6553,19,138,3
6554,19,146,3
6555,19,159,3
6556,19,165,3
6557,19,166,3
6558,19,168,3
6559,19,169,3
6560,19,172,3
6561,19,179,3
6562,19,180,3
6563,19,185,3
6564,19,189,3
6565,19,209,3
6566,19,223,3
6567,19,227,3
6568,19,238,3
6569,19,259,3
6570,19,265,3
6571,19,266,3
6572,19,272,3
6573,19,279,3
6574,19,280,3
6575,19,285,3
6576,19,289,3
6577,19,309,3
6578,19,323,3
6579,19,327,3
6580,19,338,3
6581,19,346,3
6582,19,359,3
6583,19,365,3
6584,19,366,3
6585,19,368,3
6586,19,372,3
6587,19,379,3
6588,19,380,3
6589,19,385,3
6590,19,7,4
6591,19,9,4
6592,19,23,4
6593,19,27,4
6594,19,38,4
6595,19,39,4
6596,19,46,4
6597,19,59,4
6598,19,65,4
6599,19,66,4
6600,19,68,4
6601,19,72,4
6602,19,79,4
6603,19,83,4
6604,19,89,4
6605,19,107,4
6606,19,109,4
6607,19,123,4
6608,19,127,4
6609,19,138,4
6610,19,139,4
6611,19,146,4
6612,19,159,4
6613,19,165,4
6614,19,166,4
6615,19,168,4
6616,19,172,4
6617,19,179,4
6618,19,189,4
6619,19,7,5
6620,19,23,5
6621,19,38,5
6622,19,46,5
6623,19,65,5
6624,19,66,5
6625,19,68,5
6626,19,72,5
6627,19,79,5
6628,19,83,5
6629,19,89,5
6630,19,107,5
6631,19,123,5
6632,19,138,5
6633,19,146,5
6634,19,165,5
6635,19,166,5
6636,19,168,5
6637,19,172,5
6638,19,179,5
6639,19,183,5
6640,19,189,5
6641,19,207,5
6642,19,223,5
6643,19,238,5
6644,19,246,5
6645,19,265,5
6646,19,266,5
6647,19,268,5
6648,19,272,5
6649,19,279,5
6650,19,283,5
6651,19,289,5
6652,19,7,6
6653,19,9,6
6654,19,23,6
6655,19,27,6
6656,19,38,6
6657,19,46,6
6658,19,59,6
6659,19,65,6
6660,19,66,6
6661,19,68,6
6662,19,72,6
6663,19,79,6
6664,19,83,6
6665,19,107,6
6666,19,109,6
6667,19,123,6
6668,19,127,6
6669,19,138,6
6670,19,146,6
6671,19,159,6
6672,19,165,6
6673,19,166,6
6674,19,168,6
6675,19,172,6
6676,19,179,6
6677,19,183,6
6678,19,207,6
6679,19,209,6
6680,19,223,6
6681,19,227,6
6682,19,238,6
6683,19,246,6
6684,19,259,6
6685,19,265,6
6686,19,266,6
6687,19,268,6
6688,19,272,6
6689,19,279,6
6690,19,283,6
6691,19,307,6
6692,19,309,6
6693,19,323,6
6694,19,327,6
6695,19,338,6
6696,19,346,6
6697,19,359,6
6698,19,365,6
6699,19,366,6
6700,19,368,6
6701,19,372,6
6702,19,379,6
6703,19,383,6
6704,19,7,7
6705,19,9,7
6706,19,23,7
6707,19,27,7
6708,19,38,7
6709,19,46,7
6710,19,59,7
6711,19,65,7
6712,19,66,7
6713,19,68,7
6714,19,79,7
6715,19,83,7
6716,19,89,7
6717,19,107,7
6718,19,109,7
6719,19,123,7
6720,19,127,7
6721,19,138,7
6722,19,146,7
6723,19,159,7
6724,19,165,7
6725,19,166,7
6726,19,168,7
6727,19,179,7
6728,19,183,7
6729,19,189,7
6730,19,207,7
6731,19,209,7
6732,19,223,7
6733,19,227,7
6734,19,238,7
6735,19,246,7
6736,19,259,7
6737,19,265,7
6738,19,266,7
6739,19,268,7
6740,19,279,7
6741,19,283,7
6742,19,289,7
6743,19,307,7
6744,19,309,7
6745,19,323,7
6746,19,327,7
6747,19,338,7
6748,19,346,7
6749,19,359,7
6750,19,365,7
6751,19,366,7
6752,19,368,7
6753,19,379,7
6754,19,383,7
6755,19,389,7
6756,19,7,8
6757,19,9,8
6758,19,23,8
6759,19,27,8
6760,19,38,8
6761,19,59,8
6762,19,65,8
6763,19,66,8
6764,19,68,8
6765,19,72,8
6766,19,79,8
6767,19,83,8
6768,19,89,8
6769,19,107,8
6770,19,109,8
6771,19,123,8
6772,19,127,8
6773,19,138,8
6774,19,159,8
6775,19,165,8
6776,19,166,8
6777,19,168,8
6778,19,172,8
6779,19,179,8
6780,19,183,8
6781,19,189,8
6782,19,207,8
6783,19,209,8
6784,19,223,8
6785,19,227,8
6786,19,238,8
6787,19,259,8
6788,19,265,8
6789,19,266,8
6790,19,268,8
6791,19,272,8
6792,19,279,8
6793,19,283,8
6794,19,289,8
6795,19,307,8
6796,19,309,8
6797,19,323,8
6798,19,327,8
6799,19,338,8
6800,19,359,8
6801,19,365,8
6802,19,366,8
6803,19,368,8
6804,19,372,8
6805,19,379,8
6806,19,383,8
6807,19,389,8
6808,19,7,9
6809,19,9,9
6810,19,23,9
6811,19,27,9
6812,19,36,9
6813,19,38,9
6814,19,46,9
6815,19,57,9
6816,19,59,9
6817,19,65,9
6818,19,66,9
6819,19,68,9
6820,19,72,9
6821,19,79,9
6822,19,83,9
6823,19,89,9
6824,19,307,9
6825,19,309,9
6826,19,323,9
6827,19,327,9
6828,19,336,9
6829,19,338,9
6830,19,346,9
6831,19,357,9
6832,19,359,9
6833,19,365,9
6834,19,366,9
6835,19,368,9
6836,19,372,9
6837,19,379,9
6838,19,383,9
6839,19,389,9
6840,20,5,0
6841,20,15,0
6842,20,26,0
6843,20,45,0
6844,20,47,0
6845,20,67,0
6846,20,78,0
6847,20,79,0
6848,20,87,0
6849,20,105,0
6850,20,115,0
6851,20,126,0
6852,20,145,0
6853,20,147,0
6854,20,167,0
6855,20,178,0
6856,20,179,0
6857,20,187,0
6858,20,5,1
6859,20,26,1
6860,20,45,1
6861,20,47,1
6862,20,67,1
6863,20,75,1
6864,20,78,1
6865,20,79,1
6866,20,87,1
6867,20,105,1
6868,20,126,1
6869,20,145,1
6870,20,147,1
6871,20,167,1
6872,20,175,1
6873,20,178,1
6874,20,179,1
6875,20,187,1
6876,20,205,1
6877,20,226,1
6878,20,245,1
6879,20,247,1
6880,20,251,1
6881,20,267,1
6882,20,275,1
6883,20,278,1
6884,20,279,1
6885,20,287,1
6886,20,305,1
6887,20,326,1
6888,20,345,1
6889,20,347,1
6890,20,367,1
6891,20,375,1
6892,20,378,1
6893,20,379,1
6894,20,387,1
6895,20,105,2
6896,20,115,2
6897,20,126,2
6898,20,145,2
6899,20,147,2
6900,20,167,2
6901,20,179,2
6902,20,187,2
6903,20,205,2
6904,20,215,2
6905,20,226,2
6906,20,245,2
6907,20,247,2
6908,20,267,2
6909,20,279,2
6910,20,287,2
6911,20,305,2
6912,20,315,2
6913,20,323,2
6914,20,326,2
6915,20,345,2
6916,20,347,2
6917,20,367,2
6918,20,379,2
6919,20,387,2
6920,20,5,3
6921,20,15,3
6922,20,26,3
6923,20,45,3
6924,20,47,3
6925,20,67,3
6926,20,78,3
6927,20,79,3
6928,20,87,3
6929,20,105,3
6930,20,115,3
6931,20,126,3
6932,20,145,3
6933,20,147,3
6934,20,167,3
6935,20,178,3
6936,20,179,3
6937,20,187,3
6938,20,205,3
6939,20,215,3
6940,20,225,3
6941,20,226,3
6942,20,245,3
6943,20,247,3
6944,20,267,3
6945,20,278,3
6946,20,279,3
6947,20,287,3
6948,20,305,3
6949,20,315,3
6950,20,326,3
6951,20,345,3
6952,20,347,3
6953,20,367,3
6954,20,378,3
6955,20,379,3
6956,20,387,3
6957,20,5,4
6958,20,15,4
6959,20,19,4
6960,20,26,4
6961,20,45,4
6962,20,47,4
6963,20,67,4
6964,20,78,4
6965,20,79,4
6966,20,87,4
6967,20,105,4
6968,20,115,4
6969,20,119,4
6970,20,126,4
6971,20,145,4
6972,20,147,4
6973,20,167,4
6974,20,178,4
6975,20,179,4
6976,20,187,4
6977,20,5,5
6978,20,15,5
6979,20,26,5
6980,20,38,5
6981,20,45,5
6982,20,47,5
6983,20,51,5
6984,20,67,5
6985,20,78,5
6986,20,87,5
6987,20,105,5
6988,20,115,5
6989,20,126,5
6990,20,138,5
6991,20,145,5
6992,20,147,5
6993,20,151,5
6994,20,167,5
6995,20,178,5
6996,20,187,5
6997,20,205,5
6998,20,215,5
6999,20,224,5
7000,20,226,5
7001,20,245,5
7002,20,247,5
7003,20,248,5
7004,20,251,5
7005,20,267,5
7006,20,278,5
7007,20,287,5
7008,20,5,6
7009,20,15,6
7010,20,26,6
7011,20,45,6
7012,20,47,6
7013,20,67,6
7014,20,79,6
7015,20,87,6
7016,20,105,6
7017,20,115,6
7018,20,126,6
7019,20,145,6
7020,20,147,6
7021,20,167,6
7022,20,179,6
7023,20,187,6
7024,20,205,6
7025,20,215,6
7026,20,226,6
7027,20,245,6
7028,20,247,6
7029,20,267,6
7030,20,279,6
7031,20,287,6
7032,20,305,6
7033,20,315,6
7034,20,326,6
7035,20,345,6
7036,20,347,6
7037,20,367,6
7038,20,379,6
7039,20,387,6
7040,20,4,7
7041,20,5,7
7042,20,15,7
7043,20,26,7
7044,20,45,7
7045,20,47,7
7046,20,67,7
7047,20,78,7
7048,20,87,7
7049,20,104,7
7050,20,105,7
7051,20,115,7
7052,20,126,7
7053,20,145,7
7054,20,147,7
7055,20,167,7
7056,20,178,7
7057,20,182,7
7058,20,187,7
7059,20,204,7
7060,20,205,7
7061,20,215,7
7062,20,226,7
7063,20,245,7
7064,20,247,7
7065,20,267,7
7066,20,278,7
7067,20,287,7
7068,20,304,7
7069,20,305,7
7070,20,315,7
7071,20,326,7
7072,20,345,7
7073,20,347,7
7074,20,367,7
7075,20,378,7
7076,20,387,7
7077,20,5,8
7078,20,15,8
7079,20,26,8
7080,20,67,8
7081,20,78,8
7082,20,79,8
7083,20,105,8
7084,20,115,8
7085,20,167,8
7086,20,178,8
7087,20,179,8
7088,20,205,8
7089,20,215,8
7090,20,226,8
7091,20,267,8
7092,20,278,8
7093,20,279,8
7094,20,305,8
7095,20,315,8
7096,20,326,8
7097,20,367,8
7098,20,378,8
7099,20,379,8
7100,20,5,9
7101,20,15,9
7102,20,26,9
7103,20,32,9
7104,20,45,9
7105,20,47,9
7106,20,67,9
7107,20,78,9
7108,20,79,9
7109,20,87,9
7110,20,305,9
7111,20,315,9
7112,20,326,9
7113,20,332,9
7114,20,345,9
7115,20,347,9
7116,20,367,9
7117,20,378,9
7118,20,379,9
7119,20,387,9
7120,21,17,0
7121,21,37,0
7122,21,67,0
7123,21,76,0
7124,21,84,0
7125,21,91,0
7126,21,117,0
7127,21,137,0
7128,21,167,0
7129,21,176,0
7130,21,184,0
7131,21,191,0
7132,21,17,1
7133,21,37,1
7134,21,67,1
7135,21,76,1
7136,21,84,1
7137,21,91,1
7138,21,117,1
7139,21,137,1
7140,21,167,1
7141,21,176,1
7142,21,184,1
7143,21,191,1
7144,21,217,1
7145,21,237,1
7146,21,267,1
7147,21,276,1
7148,21,284,1
