,u,i,ts
3655,8,5,4
3656,8,15,4
3657,8,18,4
3658,8,22,4
3659,8,28,4
3660,8,29,4
3661,8,32,4
3662,8,43,4
3663,8,51,4
3664,8,66,4
3665,8,101,4
3666,8,105,4
3667,8,115,4
3668,8,118,4
3669,8,122,4
3670,8,128,4
3671,8,129,4
3672,8,132,4
3673,8,143,4
3674,8,151,4
3675,8,166,4
3676,8,201,4
3677,8,205,4
3678,8,215,4
3679,8,218,4
3680,8,222,4
3681,8,228,4
3682,8,229,4
3683,8,232,4
3684,8,243,4
3685,8,251,4
3686,8,266,4
3687,8,301,4
3688,8,305,4
3689,8,315,4
3690,8,318,4
3691,8,322,4
3692,8,328,4
3693,8,329,4
3694,8,332,4
3695,8,343,4
3696,8,351,4
3697,8,366,4
3698,8,1,5
3699,8,5,5
3700,8,15,5
3701,8,18,5
3702,8,22,5
3703,8,25,5
3704,8,28,5
3705,8,33,5
3706,8,43,5
3707,8,51,5
3708,8,66,5
3709,8,101,5
3710,8,105,5
3711,8,115,5
3712,8,118,5
3713,8,122,5
3714,8,125,5
3715,8,128,5
3716,8,133,5
3717,8,143,5
3718,8,151,5
3719,8,166,5
3720,8,205,5
3721,8,215,5
3722,8,218,5
3723,8,222,5
3724,8,225,5
3725,8,228,5
3726,8,233,5
3727,8,243,5
3728,8,266,5
3729,8,1,6
3730,8,5,6
3731,8,18,6
3732,8,22,6
3733,8,25,6
3734,8,28,6
3735,8,32,6
3736,8,33,6
3737,8,43,6
3738,8,51,6
3739,8,66,6
3740,8,101,6
3741,8,105,6
3742,8,118,6
3743,8,122,6
3744,8,125,6
3745,8,128,6
3746,8,132,6
3747,8,133,6
3748,8,143,6
3749,8,151,6
3750,8,166,6
3751,8,201,6
3752,8,205,6
3753,8,218,6
3754,8,222,6
3755,8,225,6
3756,8,228,6
3757,8,232,6
3758,8,233,6
3759,8,243,6
3760,8,251,6
3761,8,266,6
3762,8,301,6
3763,8,305,6
3764,8,318,6
3765,8,322,6
3766,8,325,6
3767,8,328,6
3768,8,332,6
3769,8,333,6
3770,8,337,6
3771,8,343,6
3772,8,351,6
3773,8,366,6
3774,8,1,7
3775,8,5,7
3776,8,18,7
3777,8,22,7
3778,8,25,7
3779,8,28,7
3780,8,32,7
3781,8,43,7
3782,8,51,7
3783,8,66,7
3784,8,101,7
3785,8,105,7
3786,8,118,7
3787,8,122,7
3788,8,125,7
3789,8,128,7
3790,8,132,7
3791,8,143,7
3792,8,151,7
3793,8,166,7
3794,8,201,7
3795,8,205,7
3796,8,218,7
3797,8,222,7
3798,8,225,7
3799,8,228,7
3800,8,232,7
3801,8,243,7
3802,8,251,7
3803,8,266,7
3804,8,301,7
3805,8,305,7
3806,8,318,7
3807,8,322,7
3808,8,325,7
3809,8,328,7
3810,8,332,7
3811,8,343,7
3812,8,351,7
3813,8,366,7
3814,8,1,8
3815,8,5,8
3816,8,15,8
3817,8,18,8
3818,8,22,8
3819,8,25,8
3820,8,32,8
3821,8,33,8
3822,8,43,8
3823,8,51,8
3824,8,66,8
3825,8,89,8
3826,8,101,8
3827,8,115,8
3828,8,118,8
3829,8,122,8
3830,8,125,8
3831,8,132,8
3832,8,133,8
3833,8,143,8
3834,8,151,8
3835,8,166,8
3836,8,189,8
3837,8,201,8
3838,8,205,8
3839,8,215,8
3840,8,218,8
3841,8,222,8
3842,8,225,8
3843,8,232,8
3844,8,233,8
3845,8,242,8
3846,8,243,8
3847,8,251,8
3848,8,266,8
3849,8,289,8
3850,8,301,8
3851,8,305,8
3852,8,315,8
3853,8,318,8
3854,8,322,8
3855,8,325,8
3856,8,332,8
3857,8,333,8
3858,8,343,8
3859,8,351,8
3860,8,366,8
3861,8,382,8
3862,8,389,8
3863,8,1,9
3864,8,5,9
3865,8,15,9
3866,8,18,9
3867,8,22,9
3868,8,25,9
3869,8,28,9
3870,8,32,9
3871,8,33,9
3872,8,43,9
3873,8,51,9
3874,8,66,9
3875,8,101,9
3876,8,105,9
3877,8,115,9
3878,8,118,9
3879,8,122,9
3880,8,125,9
3881,8,128,9
3882,8,132,9
3883,8,133,9
3884,8,143,9
3885,8,151,9
3886,8,159,9
3887,8,166,9
3888,8,301,9
3889,8,305,9
3890,8,315,9
3891,8,318,9
3892,8,322,9
3893,8,325,9
3894,8,328,9
3895,8,332,9
3896,8,333,9
3897,8,343,9
3898,8,351,9
3899,8,366,9
3900,9,0,0
3901,9,5,0
3902,9,14,0
3903,9,29,0
3904,9,30,0
3905,9,34,0
3906,9,40,0
3907,9,81,0
3908,9,83,0
3909,9,89,0
3910,9,100,0
3911,9,105,0
3912,9,114,0
3913,9,129,0
3914,9,130,0
3915,9,134,0
3916,9,140,0
3917,9,181,0
3918,9,183,0
3919,9,189,0
3920,9,200,0
3921,9,205,0
3922,9,214,0
3923,9,229,0
3924,9,230,0
3925,9,234,0
3926,9,240,0
3927,9,281,0
3928,9,283,0
3929,9,289,0
3930,9,300,0
3931,9,305,0
3932,9,314,0
3933,9,329,0
3934,9,330,0
3935,9,334,0
3936,9,340,0
3937,9,381,0
3938,9,383,0
3939,9,389,0
3940,9,0,1
3941,9,5,1
3942,9,14,1
3943,9,29,1
3944,9,30,1
3945,9,34,1
3946,9,40,1
3947,9,81,1
3948,9,83,1
3949,9,89,1
3950,9,100,1
3951,9,105,1
3952,9,114,1
3953,9,129,1
3954,9,130,1
3955,9,134,1
3956,9,181,1
3957,9,183,1
3958,9,189,1
3959,9,200,1
3960,9,205,1
3961,9,214,1
3962,9,229,1
3963,9,230,1
3964,9,234,1
3965,9,240,1
3966,9,281,1
3967,9,289,1
3968,9,300,1
3969,9,305,1
3970,9,314,1
3971,9,329,1
3972,9,330,1
3973,9,334,1
3974,9,340,1
3975,9,381,1
3976,9,383,1
3977,9,389,1
3978,9,0,2
3979,9,5,2
3980,9,14,2
3981,9,29,2
3982,9,30,2
3983,9,34,2
3984,9,40,2
3985,9,81,2
3986,9,83,2
3987,9,89,2
3988,9,90,2
3989,9,97,2
3990,9,100,2
3991,9,105,2
3992,9,114,2
3993,9,129,2
3994,9,130,2
3995,9,134,2
3996,9,140,2
3997,9,181,2
3998,9,189,2
3999,9,190,2
4000,9,197,2
4001,9,200,2
4002,9,205,2
4003,9,214,2
4004,9,229,2
4005,9,230,2
4006,9,234,2
4007,9,240,2
4008,9,281,2
4009,9,283,2
4010,9,289,2
4011,9,290,2
4012,9,297,2
4013,9,300,2
4014,9,305,2
4015,9,314,2
4016,9,330,2
4017,9,334,2
4018,9,340,2
4019,9,381,2
4020,9,383,2
4021,9,389,2
4022,9,390,2
4023,9,397,2
4024,9,0,3
4025,9,14,3
4026,9,30,3
4027,9,34,3
4028,9,40,3
4029,9,54,3
4030,9,81,3
4031,9,83,3
4032,9,86,3
4033,9,89,3
4034,9,100,3
4035,9,114,3
4036,9,130,3
4037,9,134,3
4038,9,140,3
4039,9,154,3
4040,9,181,3
4041,9,183,3
4042,9,186,3
4043,9,189,3
4044,9,200,3
4045,9,214,3
4046,9,230,3
4047,9,234,3
4048,9,240,3
4049,9,254,3
4050,9,259,3
4051,9,281,3
4052,9,283,3
4053,9,286,3
4054,9,289,3
4055,9,300,3
4056,9,307,3
4057,9,314,3
4058,9,330,3
4059,9,334,3
4060,9,340,3
4061,9,354,3
4062,9,381,3
4063,9,383,3
4064,9,386,3
4065,9,389,3
4066,9,0,4
4067,9,5,4
4068,9,14,4
4069,9,29,4
4070,9,34,4
4071,9,40,4
4072,9,81,4
4073,9,83,4
4074,9,89,4
4075,9,100,4
4076,9,105,4
4077,9,114,4
4078,9,129,4
4079,9,134,4
4080,9,140,4
4081,9,181,4
4082,9,183,4
4083,9,189,4
4084,9,200,4
4085,9,205,4
4086,9,214,4
4087,9,217,4
4088,9,229,4
4089,9,234,4
4090,9,240,4
4091,9,281,4
4092,9,283,4
4093,9,289,4
4094,9,300,4
4095,9,305,4
4096,9,314,4
4097,9,329,4
4098,9,334,4
4099,9,340,4
4100,9,381,4
4101,9,383,4
4102,9,389,4
4103,9,0,5
4104,9,14,5
4105,9,29,5
4106,9,30,5
4107,9,34,5
4108,9,40,5
4109,9,81,5
4110,9,83,5
4111,9,89,5
4112,9,100,5
4113,9,114,5
4114,9,129,5
4115,9,130,5
4116,9,134,5
4117,9,140,5
4118,9,181,5
4119,9,183,5
4120,9,189,5
4121,9,200,5
4122,9,214,5
4123,9,229,5
4124,9,230,5
4125,9,234,5
4126,9,240,5
4127,9,281,5
4128,9,283,5
4129,9,289,5
4130,9,0,6
4131,9,5,6
4132,9,14,6
4133,9,29,6
4134,9,30,6
4135,9,34,6
4136,9,40,6
4137,9,81,6
4138,9,83,6
4139,9,89,6
4140,9,100,6
4141,9,105,6
4142,9,114,6
4143,9,129,6
4144,9,130,6
4145,9,134,6
4146,9,140,6
4147,9,181,6
4148,9,183,6
4149,9,189,6
4150,9,200,6
4151,9,205,6
4152,9,214,6
4153,9,229,6
4154,9,230,6
4155,9,234,6
4156,9,240,6
4157,9,281,6
4158,9,283,6
4159,9,289,6
4160,9,300,6
4161,9,305,6
4162,9,314,6
4163,9,329,6
4164,9,330,6
4165,9,334,6
4166,9,340,6
4167,9,381,6
4168,9,383,6
4169,9,389,6
4170,9,0,7
4171,9,5,7
4172,9,14,7
4173,9,29,7
4174,9,30,7
4175,9,34,7
4176,9,40,7
4177,9,43,7
4178,9,81,7
4179,9,83,7
4180,9,89,7
4181,9,100,7
4182,9,105,7
4183,9,114,7
4184,9,129,7
4185,9,130,7
4186,9,134,7
4187,9,140,7
4188,9,143,7
4189,9,181,7
4190,9,183,7
4191,9,189,7
4192,9,200,7
4193,9,205,7
4194,9,214,7
4195,9,229,7
4196,9,230,7
4197,9,234,7
4198,9,240,7
4199,9,243,7
4200,9,281,7
4201,9,283,7
4202,9,289,7
4203,9,300,7
4204,9,305,7
4205,9,314,7
4206,9,329,7
4207,9,330,7
4208,9,334,7
4209,9,340,7
4210,9,343,7
4211,9,381,7
4212,9,383,7
4213,9,389,7
4214,9,0,8
4215,9,5,8
4216,9,14,8
4217,9,29,8
4218,9,30,8
4219,9,34,8
4220,9,40,8
4221,9,81,8
4222,9,83,8
4223,9,89,8
4224,9,100,8
4225,9,105,8
4226,9,114,8
4227,9,129,8
4228,9,130,8
4229,9,134,8
4230,9,140,8
4231,9,181,8
4232,9,183,8
4233,9,189,8
4234,9,200,8
4235,9,205,8
4236,9,214,8
4237,9,229,8
4238,9,230,8
4239,9,234,8
4240,9,240,8
4241,9,281,8
4242,9,283,8
4243,9,289,8
4244,9,300,8
4245,9,305,8
4246,9,314,8
4247,9,329,8
4248,9,330,8
4249,9,334,8
4250,9,340,8
4251,9,381,8
4252,9,383,8
4253,9,389,8
4254,9,0,9
4255,9,5,9
4256,9,14,9
4257,9,29,9
4258,9,30,9
4259,9,34,9
4260,9,40,9
4261,9,81,9
4262,9,89,9
4263,9,100,9
4264,9,105,9
4265,9,114,9
4266,9,130,9
4267,9,134,9
4268,9,140,9
4269,9,181,9
4270,9,189,9
4271,9,300,9
4272,9,305,9
4273,9,314,9
4274,9,329,9
4275,9,330,9
4276,9,334,9
4277,9,340,9
4278,9,381,9
4279,9,389,9
4280,10,9,0
4281,10,16,0
4282,10,17,0
4283,10,18,0
4284,10,21,0
4285,10,33,0
4286,10,65,0
4287,10,78,0
4288,10,82,0
4289,10,86,0
4290,10,109,0
4291,10,116,0
4292,10,117,0
4293,10,118,0
4294,10,121,0
4295,10,133,0
4296,10,165,0
4297,10,178,0
4298,10,182,0
4299,10,186,0
4300,10,209,0
4301,10,216,0
4302,10,217,0
4303,10,218,0
4304,10,221,0
4305,10,233,0
4306,10,265,0
4307,10,278,0
4308,10,282,0
4309,10,286,0
4310,10,309,0
4311,10,316,0
4312,10,317,0
4313,10,318,0
4314,10,321,0
4315,10,333,0
4316,10,365,0
4317,10,378,0
4318,10,382,0
4319,10,386,0
4320,10,9,1
4321,10,16,1
4322,10,17,1
4323,10,18,1
4324,10,21,1
4325,10,33,1
4326,10,65,1
4327,10,78,1
4328,10,82,1
4329,10,86,1
4330,10,109,1
4331,10,116,1
4332,10,117,1
4333,10,118,1
4334,10,121,1
4335,10,133,1
4336,10,165,1
4337,10,178,1
4338,10,182,1
4339,10,186,1
4340,10,209,1
4341,10,216,1
4342,10,217,1
4343,10,218,1
4344,10,221,1
4345,10,233,1
4346,10,265,1
4347,10,278,1
4348,10,282,1
4349,10,286,1
4350,10,316,1
4351,10,317,1
4352,10,318,1
4353,10,321,1
4354,10,333,1
4355,10,365,1
4356,10,378,1
4357,10,382,1
4358,10,386,1
4359,10,9,2
4360,10,16,2
4361,10,17,2
4362,10,18,2
4363,10,21,2
4364,10,33,2
4365,10,56,2
4366,10,65,2
4367,10,78,2
4368,10,82,2
4369,10,86,2
4370,10,109,2
4371,10,116,2
4372,10,117,2
4373,10,118,2
4374,10,121,2
4375,10,133,2
4376,10,156,2
4377,10,165,2
4378,10,178,2
4379,10,182,2
4380,10,186,2
4381,10,209,2
4382,10,216,2
4383,10,217,2
4384,10,218,2
4385,10,221,2
4386,10,233,2
4387,10,256,2
4388,10,265,2
4389,10,278,2
4390,10,282,2
4391,10,286,2
4392,10,309,2
4393,10,316,2
4394,10,317,2
4395,10,318,2
4396,10,321,2
4397,10,333,2
4398,10,356,2
4399,10,365,2
4400,10,378,2
4401,10,382,2
4402,10,386,2
4403,10,9,3
4404,10,16,3
4405,10,17,3
4406,10,18,3
4407,10,21,3
4408,10,33,3
4409,10,65,3
4410,10,78,3
4411,10,82,3
4412,10,86,3
4413,10,109,3
4414,10,116,3
4415,10,117,3
4416,10,118,3
4417,10,121,3
4418,10,133,3
4419,10,165,3
4420,10,182,3
4421,10,186,3
4422,10,209,3
4423,10,216,3
4424,10,217,3
4425,10,218,3
4426,10,221,3
4427,10,233,3
4428,10,265,3
4429,10,278,3
4430,10,282,3
4431,10,286,3
4432,10,309,3
4433,10,316,3
4434,10,317,3
4435,10,318,3
4436,10,321,3
4437,10,333,3
4438,10,365,3
4439,10,378,3
4440,10,382,3
4441,10,386,3
4442,10,9,4
4443,10,16,4
4444,10,17,4
4445,10,18,4
4446,10,21,4
4447,10,33,4
4448,10,65,4
4449,10,78,4
4450,10,82,4
4451,10,86,4
4452,10,109,4
4453,10,116,4
4454,10,117,4
4455,10,118,4
4456,10,121,4
4457,10,133,4
4458,10,165,4
4459,10,182,4
4460,10,186,4
4461,10,209,4
4462,10,216,4
4463,10,217,4
4464,10,218,4
4465,10,221,4
4466,10,233,4
4467,10,265,4
4468,10,278,4
4469,10,282,4
4470,10,286,4
4471,10,309,4
4472,10,316,4
4473,10,317,4
4474,10,318,4
4475,10,321,4
4476,10,333,4
4477,10,365,4
4478,10,372,4
4479,10,378,4
4480,10,382,4
4481,10,386,4
4482,10,9,5
4483,10,17,5
4484,10,18,5
4485,10,21,5
4486,10,33,5
4487,10,65,5
4488,10,78,5
4489,10,82,5
4490,10,109,5
4491,10,117,5
4492,10,118,5
4493,10,121,5
4494,10,133,5
4495,10,165,5
4496,10,178,5
4497,10,182,5
4498,10,209,5
4499,10,217,5
4500,10,218,5
4501,10,221,5
4502,10,233,5
4503,10,265,5
4504,10,278,5
4505,10,282,5
4506,10,9,6
4507,10,16,6
4508,10,17,6
4509,10,18,6
4510,10,21,6
4511,10,33,6
4512,10,65,6
4513,10,71,6
4514,10,78,6
4515,10,82,6
4516,10,86,6
4517,10,109,6
4518,10,116,6
4519,10,117,6
4520,10,118,6
4521,10,121,6
4522,10,133,6
4523,10,165,6
4524,10,171,6
4525,10,178,6
4526,10,182,6
4527,10,186,6
4528,10,216,6
4529,10,217,6
4530,10,218,6
4531,10,221,6
4532,10,233,6
4533,10,265,6
4534,10,271,6
4535,10,278,6
4536,10,282,6
4537,10,286,6
4538,10,309,6
4539,10,316,6
4540,10,317,6
4541,10,318,6
4542,10,321,6
4543,10,329,6
4544,10,333,6
4545,10,365,6
4546,10,371,6
4547,10,378,6
4548,10,382,6
4549,10,386,6
4550,10,389,6
4551,10,9,7
4552,10,16,7
4553,10,17,7
4554,10,18,7
4555,10,21,7
4556,10,33,7
4557,10,58,7
4558,10,65,7
4559,10,78,7
4560,10,82,7
4561,10,86,7
4562,10,109,7
4563,10,116,7
4564,10,117,7
4565,10,118,7
4566,10,121,7
4567,10,133,7
4568,10,158,7
4569,10,165,7
4570,10,178,7
4571,10,182,7
4572,10,186,7
4573,10,209,7
4574,10,216,7
4575,10,217,7
4576,10,218,7
4577,10,221,7
4578,10,233,7
4579,10,258,7
4580,10,265,7
4581,10,278,7
4582,10,282,7
4583,10,286,7
4584,10,309,7
4585,10,316,7
4586,10,317,7
4587,10,318,7
4588,10,321,7
4589,10,333,7
4590,10,358,7
4591,10,365,7
4592,10,378,7
4593,10,382,7
4594,10,386,7
4595,10,9,8
4596,10,16,8
4597,10,17,8
4598,10,18,8
4599,10,21,8
4600,10,33,8
4601,10,65,8
4602,10,78,8
4603,10,82,8
4604,10,86,8
4605,10,109,8
4606,10,116,8
4607,10,117,8
4608,10,118,8
4609,10,121,8
4610,10,133,8
4611,10,165,8
4612,10,178,8
4613,10,182,8
4614,10,186,8
4615,10,209,8
4616,10,216,8
4617,10,217,8
4618,10,218,8
4619,10,221,8
4620,10,233,8
4621,10,265,8
4622,10,278,8
4623,10,282,8
4624,10,286,8
4625,10,309,8
4626,10,316,8
4627,10,317,8
4628,10,318,8
4629,10,321,8
4630,10,333,8
4631,10,365,8
4632,10,378,8
4633,10,382,8
4634,10,386,8
4635,10,9,9
4636,10,16,9
4637,10,17,9
4638,10,18,9
4639,10,21,9
4640,10,33,9
4641,10,65,9
4642,10,78,9
4643,10,82,9
4644,10,86,9
4645,10,109,9
4646,10,116,9
4647,10,117,9
4648,10,118,9
4649,10,121,9
4650,10,133,9
4651,10,155,9
4652,10,165,9
4653,10,178,9
4654,10,182,9
4655,10,186,9
4656,10,309,9
4657,10,316,9
4658,10,317,9
4659,10,318,9
4660,10,321,9
4661,10,333,9
4662,10,365,9
4663,10,378,9
4664,10,382,9
4665,10,386,9
4666,11,0,0
4667,11,23,0
4668,11,27,0
4669,11,30,0
4670,11,32,0
4671,11,35,0
4672,11,45,0
4673,11,51,0
4674,11,56,0
4675,11,59,0
4676,11,62,0
4677,11,70,0
4678,11,83,0
4679,11,94,0
4680,11,100,0
4681,11,123,0
4682,11,127,0
4683,11,130,0
4684,11,132,0
4685,11,135,0
4686,11,145,0
4687,11,151,0
4688,11,156,0
4689,11,159,0
4690,11,162,0
4691,11,170,0
4692,11,183,0
4693,11,194,0
4694,11,200,0
4695,11,223,0
4696,11,227,0
4697,11,230,0
4698,11,232,0
4699,11,235,0
4700,11,245,0
4701,11,251,0
4702,11,256,0
4703,11,259,0
4704,11,262,0
4705,11,270,0
4706,11,283,0
4707,11,294,0
4708,11,300,0
4709,11,323,0
4710,11,327,0
4711,11,330,0
4712,11,332,0
4713,11,335,0
4714,11,345,0
4715,11,351,0
4716,11,356,0
4717,11,359,0
4718,11,362,0
4719,11,370,0
4720,11,383,0
4721,11,394,0
4722,11,0,1
4723,11,23,1
4724,11,27,1
4725,11,30,1
4726,11,35,1
4727,11,45,1
4728,11,51,1
4729,11,56,1
4730,11,59,1
4731,11,62,1
4732,11,70,1
4733,11,83,1
4734,11,94,1
4735,11,100,1
4736,11,123,1
4737,11,127,1
4738,11,130,1
4739,11,135,1
4740,11,145,1
4741,11,151,1
4742,11,156,1
4743,11,159,1
4744,11,162,1
4745,11,170,1
4746,11,183,1
4747,11,194,1
4748,11,200,1
4749,11,223,1
4750,11,227,1
4751,11,230,1
4752,11,235,1
4753,11,245,1
4754,11,251,1
4755,11,256,1
4756,11,259,1
4757,11,262,1
4758,11,270,1
4759,11,283,1
4760,11,294,1
4761,11,300,1
4762,11,323,1
4763,11,327,1
4764,11,330,1
4765,11,335,1
4766,11,345,1
4767,11,351,1
4768,11,356,1
4769,11,359,1
4770,11,362,1
4771,11,370,1
4772,11,394,1
4773,11,0,2
4774,11,23,2
4775,11,27,2
4776,11,30,2
4777,11,32,2
4778,11,35,2
4779,11,45,2
4780,11,51,2
4781,11,56,2
4782,11,59,2
4783,11,62,2
4784,11,70,2
4785,11,83,2
4786,11,94,2
4787,11,100,2
4788,11,123,2
4789,11,127,2
4790,11,130,2
4791,11,132,2
4792,11,135,2
4793,11,145,2
4794,11,151,2
4795,11,156,2
4796,11,159,2
4797,11,162,2
4798,11,170,2
4799,11,183,2
4800,11,194,2
4801,11,200,2
4802,11,223,2
4803,11,227,2
4804,11,230,2
4805,11,232,2
4806,11,235,2
4807,11,245,2
4808,11,251,2
4809,11,256,2
4810,11,259,2
4811,11,262,2
4812,11,270,2
4813,11,283,2
4814,11,294,2
4815,11,300,2
4816,11,323,2
4817,11,327,2
4818,11,330,2
4819,11,335,2
4820,11,345,2
4821,11,351,2
4822,11,356,2
4823,11,359,2
4824,11,362,2
4825,11,370,2
4826,11,383,2
4827,11,394,2
4828,11,0,3
4829,11,23,3
4830,11,27,3
4831,11,30,3
4832,11,32,3
4833,11,35,3
4834,11,45,3
4835,11,51,3
4836,11,56,3
4837,11,59,3
4838,11,62,3
4839,11,70,3
4840,11,83,3
4841,11,94,3
4842,11,100,3
4843,11,123,3
4844,11,127,3
4845,11,130,3
4846,11,132,3
4847,11,135,3
4848,11,145,3
4849,11,151,3
4850,11,156,3
4851,11,159,3
4852,11,162,3
4853,11,170,3
4854,11,183,3
4855,11,194,3
4856,11,195,3
4857,11,200,3
4858,11,205,3
4859,11,223,3
4860,11,227,3
4861,11,230,3
4862,11,232,3
4863,11,235,3
4864,11,245,3
4865,11,251,3
4866,11,256,3
4867,11,259,3
4868,11,262,3
4869,11,270,3
4870,11,283,3
4871,11,294,3
4872,11,300,3
4873,11,323,3
4874,11,327,3
4875,11,330,3
4876,11,332,3
4877,11,335,3
4878,11,345,3
4879,11,356,3
4880,11,359,3
4881,11,370,3
4882,11,383,3
4883,11,394,3
4884,11,0,4
4885,11,23,4
4886,11,27,4
4887,11,32,4
4888,11,35,4
4889,11,56,4
4890,11,59,4
4891,11,70,4
4892,11,83,4
4893,11,91,4
4894,11,94,4
4895,11,100,4
4896,11,123,4
4897,11,127,4
4898,11,132,4
4899,11,135,4
4900,11,156,4
4901,11,159,4
4902,11,170,4
4903,11,183,4
4904,11,191,4
4905,11,194,4
4906,11,200,4
4907,11,223,4
4908,11,227,4
4909,11,232,4
4910,11,235,4
4911,11,256,4
4912,11,259,4
4913,11,270,4
4914,11,283,4
4915,11,291,4
4916,11,294,4
4917,11,300,4
4918,11,323,4
4919,11,327,4
4920,11,332,4
4921,11,335,4
4922,11,356,4
4923,11,359,4
4924,11,370,4
4925,11,382,4
4926,11,383,4
4927,11,391,4
4928,11,394,4
4929,11,0,5
4930,11,23,5
4931,11,27,5
4932,11,30,5
4933,11,32,5
4934,11,35,5
4935,11,45,5
4936,11,51,5
4937,11,56,5
4938,11,59,5
4939,11,62,5
4940,11,70,5
4941,11,83,5
4942,11,88,5
4943,11,94,5
4944,11,100,5
4945,11,123,5
4946,11,127,5
4947,11,130,5
4948,11,132,5
4949,11,135,5
4950,11,145,5
4951,11,151,5
4952,11,156,5
4953,11,159,5
4954,11,162,5
4955,11,183,5
4956,11,188,5
4957,11,194,5
4958,11,200,5
4959,11,223,5
4960,11,227,5
4961,11,230,5
4962,11,232,5
4963,11,235,5
4964,11,245,5
4965,11,251,5
4966,11,256,5
4967,11,259,5
4968,11,262,5
4969,11,270,5
4970,11,283,5
4971,11,288,5
4972,11,294,5
4973,11,0,6
4974,11,23,6
4975,11,27,6
4976,11,30,6
4977,11,32,6
4978,11,35,6
4979,11,45,6
4980,11,51,6
4981,11,56,6
4982,11,59,6
4983,11,62,6
4984,11,70,6
4985,11,94,6
4986,11,100,6
4987,11,123,6
4988,11,127,6
4989,11,130,6
4990,11,132,6
4991,11,135,6
4992,11,145,6
4993,11,151,6
4994,11,156,6
4995,11,159,6
4996,11,162,6
4997,11,170,6
4998,11,194,6
4999,11,200,6
5000,11,223,6
5001,11,227,6
5002,11,230,6
5003,11,232,6
5004,11,235,6
5005,11,245,6
5006,11,251,6
5007,11,256,6
5008,11,259,6
5009,11,262,6
5010,11,270,6
5011,11,294,6
5012,11,300,6
5013,11,323,6
5014,11,327,6
5015,11,330,6
5016,11,332,6
5017,11,335,6
5018,11,345,6
5019,11,351,6
5020,11,356,6
5021,11,359,6
5022,11,362,6
5023,11,370,6
5024,11,394,6
5025,11,0,7
5026,11,23,7
5027,11,27,7
5028,11,35,7
5029,11,37,7
5030,11,45,7
5031,11,51,7
5032,11,56,7
5033,11,59,7
5034,11,62,7
5035,11,70,7
5036,11,83,7
5037,11,94,7
5038,11,100,7
5039,11,123,7
5040,11,127,7
5041,11,135,7
5042,11,137,7
5043,11,145,7
5044,11,151,7
5045,11,156,7
5046,11,159,7
5047,11,162,7
5048,11,170,7
5049,11,183,7
5050,11,194,7
5051,11,200,7
5052,11,218,7
5053,11,221,7
5054,11,223,7
5055,11,227,7
5056,11,235,7
5057,11,237,7
5058,11,245,7
5059,11,251,7
5060,11,256,7
5061,11,259,7
5062,11,262,7
5063,11,270,7
5064,11,283,7
5065,11,294,7
5066,11,300,7
5067,11,323,7
5068,11,327,7
5069,11,335,7
5070,11,337,7
5071,11,345,7
5072,11,351,7
5073,11,356,7
5074,11,359,7
5075,11,362,7
5076,11,370,7
5077,11,383,7
5078,11,394,7
5079,11,0,8
5080,11,23,8
5081,11,32,8
5082,11,35,8
5083,11,45,8
5084,11,51,8
5085,11,56,8
5086,11,59,8
5087,11,62,8
5088,11,70,8
5089,11,83,8
5090,11,94,8
5091,11,100,8
5092,11,123,8
5093,11,132,8
5094,11,135,8
5095,11,145,8
5096,11,151,8
5097,11,156,8
5098,11,159,8
5099,11,162,8
5100,11,170,8
5101,11,183,8
5102,11,192,8
5103,11,194,8
5104,11,200,8
5105,11,223,8
5106,11,232,8
5107,11,235,8
5108,11,245,8
5109,11,251,8
5110,11,256,8
5111,11,259,8
5112,11,262,8
5113,11,270,8
5114,11,283,8
5115,11,294,8
5116,11,300,8
5117,11,323,8
5118,11,332,8
5119,11,335,8
5120,11,345,8
5121,11,351,8
5122,11,356,8
5123,11,359,8
5124,11,362,8
5125,11,370,8
5126,11,383,8
5127,11,394,8
5128,11,0,9
5129,11,23,9
5130,11,27,9
5131,11,30,9
5132,11,32,9
5133,11,35,9
5134,11,45,9
5135,11,51,9
5136,11,56,9
5137,11,59,9
5138,11,62,9
5139,11,70,9
5140,11,83,9
5141,11,92,9
5142,11,94,9
5143,11,100,9
5144,11,123,9
5145,11,127,9
5146,11,130,9
5147,11,132,9
5148,11,135,9
5149,11,145,9
5150,11,151,9
5151,11,156,9
5152,11,159,9
5153,11,162,9
5154,11,170,9
5155,11,183,9
5156,11,192,9
5157,11,194,9
5158,11,300,9
5159,11,323,9
5160,11,327,9
5161,11,330,9
5162,11,332,9
5163,11,335,9
5164,11,345,9
5165,11,351,9
5166,11,356,9
5167,11,359,9
5168,11,362,9
5169,11,370,9
5170,11,383,9
5171,11,392,9
5172,11,394,9
5173,12,15,0
5174,12,16,0
5175,12,23,0
5176,12,27,0
5177,12,40,0
5178,12,46,0
5179,12,70,0
5180,12,115,0
5181,12,116,0
5182,12,123,0
5183,12,127,0
5184,12,140,0
5185,12,146,0
5186,12,170,0
5187,12,215,0
5188,12,216,0
5189,12,223,0
5190,12,227,0
5191,12,240,0
5192,12,246,0
5193,12,270,0
5194,12,315,0
5195,12,316,0
5196,12,323,0
5197,12,327,0
5198,12,340,0
5199,12,346,0
5200,12,370,0
5201,12,15,1
5202,12,16,1
5203,12,23,1
5204,12,27,1
5205,12,40,1
5206,12,46,1
5207,12,115,1
5208,12,116,1
