,u,i,ts
4977,15,220,2
4978,15,225,2
4979,15,243,2
4980,15,254,2
4981,15,257,2
4982,15,258,2
4983,15,276,2
4984,15,281,2
4985,15,302,2
4986,15,313,2
4987,15,320,2
4988,15,325,2
4989,15,343,2
4990,15,354,2
4991,15,358,2
4992,15,376,2
4993,15,381,2
4994,15,2,3
4995,15,13,3
4996,15,20,3
4997,15,25,3
4998,15,40,3
4999,15,43,3
5000,15,54,3
5001,15,57,3
5002,15,58,3
5003,15,76,3
5004,15,81,3
5005,15,202,3
5006,15,213,3
5007,15,220,3
5008,15,225,3
5009,15,240,3
5010,15,243,3
5011,15,254,3
5012,15,257,3
5013,15,258,3
5014,15,281,3
5015,15,302,3
5016,15,313,3
5017,15,320,3
5018,15,325,3
5019,15,340,3
5020,15,343,3
5021,15,354,3
5022,15,357,3
5023,15,358,3
5024,15,381,3
5025,15,2,4
5026,15,13,4
5027,15,20,4
5028,15,25,4
5029,15,43,4
5030,15,54,4
5031,15,57,4
5032,15,58,4
5033,15,76,4
5034,15,81,4
5035,15,99,4
5036,15,102,4
5037,15,113,4
5038,15,120,4
5039,15,125,4
5040,15,143,4
5041,15,154,4
5042,15,158,4
5043,15,176,4
5044,15,181,4
5045,15,2,5
5046,15,13,5
5047,15,20,5
5048,15,25,5
5049,15,54,5
5050,15,57,5
5051,15,58,5
5052,15,76,5
5053,15,81,5
5054,15,102,5
5055,15,113,5
5056,15,120,5
5057,15,125,5
5058,15,154,5
5059,15,157,5
5060,15,158,5
5061,15,176,5
5062,15,181,5
5063,15,202,5
5064,15,213,5
5065,15,220,5
5066,15,225,5
5067,15,254,5
5068,15,257,5
5069,15,258,5
5070,15,276,5
5071,15,281,5
5072,15,2,6
5073,15,13,6
5074,15,20,6
5075,15,25,6
5076,15,38,6
5077,15,43,6
5078,15,54,6
5079,15,57,6
5080,15,58,6
5081,15,76,6
5082,15,81,6
5083,15,102,6
5084,15,113,6
5085,15,120,6
5086,15,125,6
5087,15,138,6
5088,15,143,6
5089,15,154,6
5090,15,157,6
5091,15,158,6
5092,15,176,6
5093,15,181,6
5094,15,202,6
5095,15,213,6
5096,15,220,6
5097,15,225,6
5098,15,238,6
5099,15,243,6
5100,15,254,6
5101,15,257,6
5102,15,258,6
5103,15,276,6
5104,15,281,6
5105,15,302,6
5106,15,313,6
5107,15,320,6
5108,15,325,6
5109,15,338,6
5110,15,343,6
5111,15,354,6
5112,15,357,6
5113,15,358,6
5114,15,376,6
5115,15,381,6
5116,15,2,7
5117,15,13,7
5118,15,43,7
5119,15,54,7
5120,15,57,7
5121,15,58,7
5122,15,76,7
5123,15,81,7
5124,15,102,7
5125,15,113,7
5126,15,143,7
5127,15,154,7
5128,15,157,7
5129,15,158,7
5130,15,176,7
5131,15,181,7
5132,15,202,7
5133,15,213,7
5134,15,243,7
5135,15,254,7
5136,15,257,7
5137,15,258,7
5138,15,276,7
5139,15,281,7
5140,15,302,7
5141,15,313,7
5142,15,343,7
5143,15,354,7
5144,15,357,7
5145,15,358,7
5146,15,376,7
5147,15,381,7
5148,15,2,8
5149,15,13,8
5150,15,20,8
5151,15,27,8
5152,15,43,8
5153,15,54,8
5154,15,57,8
5155,15,58,8
5156,15,76,8
5157,15,102,8
5158,15,113,8
5159,15,120,8
5160,15,127,8
5161,15,143,8
5162,15,154,8
5163,15,157,8
5164,15,158,8
5165,15,159,8
5166,15,176,8
5167,15,202,8
5168,15,213,8
5169,15,220,8
5170,15,227,8
5171,15,243,8
5172,15,254,8
5173,15,257,8
5174,15,258,8
5175,15,276,8
5176,15,302,8
5177,15,313,8
5178,15,320,8
5179,15,327,8
5180,15,343,8
5181,15,354,8
5182,15,357,8
5183,15,358,8
5184,15,376,8
5185,15,2,9
5186,15,13,9
5187,15,20,9
5188,15,25,9
5189,15,43,9
5190,15,54,9
5191,15,57,9
5192,15,58,9
5193,15,76,9
5194,15,81,9
5195,15,302,9
5196,15,313,9
5197,15,320,9
5198,15,325,9
5199,15,343,9
5200,15,354,9
5201,15,357,9
5202,15,358,9
5203,15,376,9
5204,15,381,9
5205,16,16,0
5206,16,18,0
5207,16,21,0
5208,16,30,0
5209,16,37,0
5210,16,38,0
5211,16,39,0
5212,16,53,0
5213,16,92,0
5214,16,116,0
5215,16,118,0
5216,16,121,0
5217,16,130,0
5218,16,137,0
5219,16,138,0
5220,16,139,0
5221,16,153,0
5222,16,192,0
5223,16,116,1
5224,16,118,1
5225,16,121,1
5226,16,130,1
5227,16,137,1
5228,16,138,1
5229,16,139,1
5230,16,153,1
5231,16,192,1
5232,16,216,1
5233,16,218,1
5234,16,221,1
5235,16,230,1
5236,16,237,1
5237,16,238,1
5238,16,239,1
5239,16,253,1
5240,16,292,1
5241,16,316,1
5242,16,318,1
5243,16,321,1
5244,16,330,1
5245,16,337,1
5246,16,338,1
5247,16,339,1
5248,16,353,1
5249,16,392,1
5250,16,116,2
5251,16,118,2
5252,16,121,2
5253,16,130,2
5254,16,139,2
5255,16,153,2
5256,16,192,2
5257,16,216,2
5258,16,218,2
5259,16,221,2
5260,16,230,2
5261,16,238,2
5262,16,239,2
5263,16,253,2
5264,16,292,2
5265,16,316,2
5266,16,318,2
5267,16,321,2
5268,16,330,2
5269,16,338,2
5270,16,339,2
5271,16,353,2
5272,16,392,2
5273,16,16,3
5274,16,18,3
5275,16,21,3
5276,16,30,3
5277,16,37,3
5278,16,38,3
5279,16,39,3
5280,16,53,3
5281,16,92,3
5282,16,216,3
5283,16,218,3
5284,16,221,3
5285,16,230,3
5286,16,237,3
5287,16,238,3
5288,16,239,3
5289,16,292,3
5290,16,316,3
5291,16,318,3
5292,16,321,3
5293,16,330,3
5294,16,337,3
5295,16,338,3
5296,16,339,3
5297,16,353,3
5298,16,392,3
5299,16,16,4
5300,16,18,4
5301,16,30,4
5302,16,37,4
5303,16,38,4
5304,16,39,4
5305,16,53,4
5306,16,92,4
5307,16,116,4
5308,16,118,4
5309,16,130,4
5310,16,137,4
5311,16,138,4
5312,16,139,4
5313,16,153,4
5314,16,192,4
5315,16,16,5
5316,16,18,5
5317,16,21,5
5318,16,30,5
5319,16,37,5
5320,16,38,5
5321,16,39,5
5322,16,53,5
5323,16,92,5
5324,16,116,5
5325,16,118,5
5326,16,121,5
5327,16,130,5
5328,16,137,5
5329,16,138,5
5330,16,139,5
5331,16,153,5
5332,16,192,5
5333,16,216,5
5334,16,221,5
5335,16,230,5
5336,16,237,5
5337,16,238,5
5338,16,239,5
5339,16,253,5
5340,16,292,5
5341,16,16,6
5342,16,18,6
5343,16,21,6
5344,16,30,6
5345,16,37,6
5346,16,38,6
5347,16,53,6
5348,16,92,6
5349,16,116,6
5350,16,118,6
5351,16,121,6
5352,16,130,6
5353,16,137,6
5354,16,138,6
5355,16,153,6
5356,16,192,6
5357,16,216,6
5358,16,218,6
5359,16,221,6
5360,16,230,6
5361,16,232,6
5362,16,237,6
5363,16,238,6
5364,16,253,6
5365,16,292,6
5366,16,316,6
5367,16,318,6
5368,16,321,6
5369,16,330,6
5370,16,337,6
5371,16,338,6
5372,16,353,6
5373,16,392,6
5374,16,16,7
5375,16,18,7
5376,16,21,7
5377,16,30,7
5378,16,37,7
5379,16,38,7
5380,16,39,7
5381,16,53,7
5382,16,92,7
5383,16,116,7
5384,16,118,7
5385,16,121,7
5386,16,130,7
5387,16,137,7
5388,16,138,7
5389,16,139,7
5390,16,153,7
5391,16,192,7
5392,16,216,7
5393,16,218,7
5394,16,221,7
5395,16,230,7
5396,16,237,7
5397,16,238,7
5398,16,239,7
5399,16,253,7
5400,16,292,7
5401,16,316,7
5402,16,318,7
5403,16,321,7
5404,16,330,7
5405,16,337,7
5406,16,338,7
5407,16,339,7
5408,16,353,7
5409,16,392,7
5410,16,16,8
5411,16,18,8
5412,16,21,8
5413,16,30,8
5414,16,37,8
5415,16,38,8
5416,16,39,8
5417,16,48,8
5418,16,53,8
5419,16,92,8
5420,16,116,8
5421,16,118,8
5422,16,121,8
5423,16,130,8
5424,16,137,8
5425,16,138,8
5426,16,139,8
5427,16,148,8
5428,16,153,8
5429,16,192,8
5430,16,216,8
5431,16,218,8
5432,16,221,8
5433,16,230,8
5434,16,237,8
5435,16,238,8
5436,16,239,8
5437,16,248,8
5438,16,253,8
5439,16,292,8
5440,16,316,8
5441,16,318,8
5442,16,321,8
5443,16,330,8
5444,16,337,8
5445,16,338,8
5446,16,339,8
5447,16,348,8
5448,16,353,8
5449,16,392,8
5450,16,16,9
5451,16,18,9
5452,16,21,9
5453,16,30,9
5454,16,37,9
5455,16,38,9
5456,16,39,9
5457,16,53,9
5458,16,92,9
5459,16,316,9
5460,16,318,9
5461,16,321,9
5462,16,330,9
5463,16,337,9
5464,16,338,9
5465,16,339,9
5466,16,392,9
5467,17,7,0
5468,17,8,0
5469,17,13,0
5470,17,57,0
5471,17,71,0
5472,17,78,0
5473,17,79,0
5474,17,82,0
5475,17,89,0
5476,17,95,0
5477,17,96,0
5478,17,107,0
5479,17,108,0
5480,17,113,0
5481,17,157,0
5482,17,168,0
5483,17,170,0
5484,17,171,0
5485,17,178,0
5486,17,179,0
5487,17,189,0
5488,17,195,0
5489,17,196,0
5490,17,107,1
5491,17,108,1
5492,17,113,1
5493,17,157,1
5494,17,171,1
5495,17,178,1
5496,17,179,1
5497,17,182,1
5498,17,189,1
5499,17,195,1
5500,17,196,1
5501,17,207,1
5502,17,208,1
5503,17,213,1
5504,17,257,1
5505,17,271,1
5506,17,278,1
5507,17,279,1
5508,17,282,1
5509,17,289,1
5510,17,295,1
5511,17,296,1
5512,17,307,1
5513,17,308,1
5514,17,313,1
5515,17,357,1
5516,17,371,1
5517,17,378,1
5518,17,379,1
5519,17,382,1
5520,17,389,1
5521,17,395,1
5522,17,396,1
5523,17,107,2
5524,17,108,2
5525,17,113,2
5526,17,157,2
5527,17,171,2
5528,17,178,2
5529,17,179,2
5530,17,182,2
5531,17,189,2
5532,17,196,2
5533,17,207,2
5534,17,208,2
5535,17,213,2
5536,17,257,2
5537,17,271,2
5538,17,278,2
5539,17,279,2
5540,17,282,2
5541,17,289,2
5542,17,296,2
5543,17,307,2
5544,17,308,2
5545,17,313,2
5546,17,357,2
5547,17,371,2
5548,17,378,2
5549,17,379,2
5550,17,382,2
5551,17,389,2
5552,17,396,2
5553,17,7,3
5554,17,8,3
5555,17,13,3
5556,17,57,3
5557,17,71,3
5558,17,78,3
5559,17,79,3
5560,17,82,3
5561,17,89,3
5562,17,95,3
5563,17,96,3
5564,17,207,3
5565,17,208,3
5566,17,213,3
5567,17,257,3
5568,17,271,3
5569,17,278,3
5570,17,279,3
5571,17,282,3
5572,17,289,3
5573,17,295,3
5574,17,296,3
5575,17,307,3
5576,17,308,3
5577,17,312,3
5578,17,313,3
5579,17,357,3
5580,17,371,3
5581,17,378,3
5582,17,379,3
5583,17,382,3
5584,17,389,3
5585,17,395,3
5586,17,396,3
5587,17,7,4
5588,17,8,4
5589,17,13,4
5590,17,24,4
5591,17,57,4
5592,17,71,4
5593,17,78,4
5594,17,79,4
5595,17,82,4
5596,17,89,4
5597,17,95,4
5598,17,96,4
5599,17,107,4
5600,17,108,4
5601,17,113,4
5602,17,124,4
5603,17,157,4
5604,17,171,4
5605,17,178,4
5606,17,179,4
5607,17,182,4
5608,17,189,4
5609,17,195,4
5610,17,196,4
5611,17,7,5
5612,17,8,5
5613,17,13,5
5614,17,57,5
5615,17,71,5
5616,17,78,5
5617,17,79,5
5618,17,82,5
5619,17,89,5
5620,17,95,5
5621,17,96,5
5622,17,107,5
5623,17,108,5
5624,17,113,5
5625,17,157,5
5626,17,171,5
5627,17,178,5
5628,17,179,5
5629,17,182,5
5630,17,189,5
5631,17,195,5
5632,17,196,5
5633,17,207,5
5634,17,208,5
5635,17,213,5
5636,17,257,5
5637,17,271,5
5638,17,278,5
5639,17,279,5
5640,17,282,5
5641,17,289,5
5642,17,295,5
5643,17,296,5
5644,17,7,6
5645,17,8,6
5646,17,13,6
5647,17,57,6
5648,17,71,6
5649,17,78,6
5650,17,79,6
5651,17,89,6
5652,17,95,6
5653,17,96,6
5654,17,107,6
5655,17,108,6
5656,17,113,6
5657,17,157,6
5658,17,171,6
5659,17,178,6
5660,17,179,6
5661,17,189,6
5662,17,195,6
5663,17,196,6
5664,17,207,6
5665,17,208,6
5666,17,213,6
5667,17,257,6
5668,17,271,6
5669,17,278,6
5670,17,279,6
5671,17,289,6
5672,17,295,6
5673,17,296,6
5674,17,307,6
5675,17,308,6
5676,17,313,6
5677,17,357,6
5678,17,371,6
5679,17,378,6
5680,17,379,6
5681,17,389,6
5682,17,395,6
5683,17,396,6
5684,17,7,7
5685,17,8,7
5686,17,13,7
5687,17,57,7
5688,17,71,7
5689,17,78,7
5690,17,79,7
5691,17,82,7
5692,17,89,7
5693,17,95,7
5694,17,96,7
5695,17,107,7
5696,17,108,7
5697,17,113,7
5698,17,157,7
5699,17,171,7
5700,17,178,7
5701,17,179,7
5702,17,182,7
5703,17,189,7
5704,17,195,7
5705,17,196,7
5706,17,207,7
5707,17,208,7
5708,17,213,7
5709,17,257,7
5710,17,271,7
5711,17,278,7
5712,17,279,7
5713,17,282,7
5714,17,289,7
5715,17,295,7
5716,17,296,7
5717,17,307,7
5718,17,308,7
5719,17,313,7
5720,17,357,7
5721,17,371,7
5722,17,378,7
5723,17,379,7
5724,17,382,7
5725,17,389,7
5726,17,395,7
5727,17,396,7
5728,17,3,8
5729,17,7,8
5730,17,8,8
5731,17,13,8
5732,17,57,8
5733,17,71,8
5734,17,78,8
5735,17,79,8
5736,17,82,8
5737,17,89,8
5738,17,95,8
5739,17,96,8
5740,17,103,8
5741,17,107,8
5742,17,108,8
5743,17,113,8
5744,17,157,8
5745,17,171,8
5746,17,179,8
5747,17,182,8
5748,17,189,8
5749,17,195,8
5750,17,196,8
5751,17,203,8
5752,17,207,8
5753,17,208,8
5754,17,213,8
5755,17,257,8
5756,17,271,8
5757,17,278,8
5758,17,279,8
5759,17,282,8
5760,17,289,8
5761,17,295,8
5762,17,296,8
5763,17,303,8
5764,17,307,8
5765,17,308,8
5766,17,313,8
5767,17,357,8
5768,17,371,8
5769,17,378,8
5770,17,379,8
5771,17,382,8
5772,17,389,8
5773,17,395,8
5774,17,396,8
5775,17,7,9
5776,17,8,9
5777,17,13,9
5778,17,57,9
5779,17,71,9
5780,17,78,9
5781,17,79,9
5782,17,82,9
5783,17,89,9
5784,17,95,9
5785,17,96,9
5786,17,307,9
5787,17,308,9
5788,17,313,9
5789,17,357,9
5790,17,371,9
5791,17,378,9
5792,17,379,9
5793,17,382,9
5794,17,389,9
5795,17,395,9
5796,17,396,9
5797,18,-1,0
5798,18,14,0
5799,18,48,0
5800,18,60,0
5801,18,70,0
5802,18,78,0
5803,18,86,0
5804,18,99,0
5805,18,114,0
5806,18,148,0
5807,18,160,0
5808,18,170,0
5809,18,178,0
5810,18,186,0
5811,18,99,1
5812,18,114,1
5813,18,120,1
5814,18,147,1
5815,18,148,1
5816,18,160,1
5817,18,170,1
5818,18,199,1
5819,18,214,1
5820,18,220,1
5821,18,248,1
5822,18,260,1
5823,18,270,1
5824,18,299,1
5825,18,314,1
5826,18,320,1
5827,18,348,1
5828,18,360,1
5829,18,370,1
5830,18,99,2
5831,18,114,2
5832,18,148,2
5833,18,160,2
5834,18,170,2
5835,18,174,2
5836,18,178,2
5837,18,186,2
5838,18,199,2
5839,18,214,2
5840,18,248,2
5841,18,260,2
5842,18,270,2
5843,18,274,2
5844,18,278,2
5845,18,286,2
5846,18,299,2
5847,18,314,2
5848,18,348,2
5849,18,360,2
5850,18,370,2
5851,18,374,2
5852,18,378,2
5853,18,386,2
5854,18,-1,3
5855,18,48,3
5856,18,60,3
5857,18,70,3
5858,18,78,3
5859,18,86,3
5860,18,199,3
5861,18,248,3
5862,18,260,3
5863,18,270,3
5864,18,278,3
5865,18,286,3
5866,18,299,3
5867,18,348,3
5868,18,360,3
5869,18,370,3
5870,18,378,3
5871,18,386,3
5872,18,-1,4
5873,18,14,4
5874,18,48,4
5875,18,60,4
5876,18,70,4
5877,18,78,4
5878,18,86,4
5879,18,99,4
5880,18,109,4
5881,18,114,4
5882,18,148,4
5883,18,160,4
5884,18,170,4
5885,18,178,4
5886,18,181,4
5887,18,186,4
5888,18,187,4
5889,18,-1,5
5890,18,14,5
5891,18,48,5
5892,18,60,5
5893,18,70,5
5894,18,78,5
5895,18,86,5
5896,18,99,5
5897,18,114,5
5898,18,148,5
5899,18,160,5
5900,18,170,5
5901,18,178,5
5902,18,186,5
5903,18,199,5
5904,18,214,5
5905,18,248,5
5906,18,260,5
5907,18,270,5
5908,18,278,5
5909,18,286,5
5910,18,-1,6
5911,18,14,6
5912,18,48,6
5913,18,60,6
5914,18,70,6
5915,18,78,6
5916,18,86,6
5917,18,99,6
5918,18,114,6
5919,18,148,6
5920,18,160,6
5921,18,170,6
5922,18,178,6
5923,18,186,6
5924,18,199,6
5925,18,214,6
5926,18,248,6
5927,18,260,6
5928,18,269,6
5929,18,270,6
5930,18,278,6
5931,18,286,6
5932,18,299,6
5933,18,314,6
5934,18,348,6
5935,18,360,6
5936,18,370,6
5937,18,378,6
5938,18,386,6
5939,18,-1,7
5940,18,14,7
5941,18,48,7
5942,18,60,7
5943,18,70,7
5944,18,78,7
5945,18,86,7
5946,18,99,7
5947,18,114,7
5948,18,148,7
5949,18,160,7
5950,18,170,7
5951,18,178,7
5952,18,186,7
5953,18,199,7
5954,18,214,7
5955,18,228,7
5956,18,248,7
5957,18,260,7
5958,18,270,7
5959,18,278,7
5960,18,286,7
5961,18,299,7
5962,18,314,7
5963,18,348,7
5964,18,360,7
5965,18,370,7
5966,18,378,7
5967,18,386,7
5968,18,-1,8
5969,18,14,8
5970,18,48,8
5971,18,60,8
5972,18,70,8
5973,18,78,8
5974,18,86,8
5975,18,99,8
5976,18,114,8
5977,18,148,8
5978,18,160,8
5979,18,170,8
5980,18,178,8
5981,18,185,8
5982,18,186,8
5983,18,199,8
5984,18,214,8
5985,18,248,8
5986,18,260,8
5987,18,270,8
5988,18,278,8
5989,18,286,8
5990,18,299,8
5991,18,314,8
5992,18,348,8
5993,18,360,8
5994,18,370,8
5995,18,378,8
5996,18,386,8
5997,18,-1,9
5998,18,14,9
5999,18,48,9
6000,18,60,9
6001,18,70,9
6002,18,78,9
6003,18,86,9
6004,18,299,9
6005,18,314,9
6006,18,348,9
6007,18,360,9
6008,18,370,9
6009,18,378,9
6010,18,386,9
6011,18,393,9
6012,19,7,0
6013,19,9,0
6014,19,23,0
6015,19,27,0
6016,19,38,0
6017,19,46,0
6018,19,59,0
6019,19,65,0
6020,19,66,0
6021,19,68,0
6022,19,72,0
6023,19,79,0
6024,19,83,0
6025,19,89,0
6026,19,107,0
6027,19,109,0
6028,19,123,0
6029,19,127,0
6030,19,138,0
6031,19,146,0
6032,19,159,0
6033,19,165,0
6034,19,166,0
6035,19,168,0
6036,19,172,0
6037,19,179,0
6038,19,183,0
6039,19,189,0
6040,19,109,1
6041,19,123,1
6042,19,127,1
6043,19,138,1
6044,19,146,1
6045,19,159,1
6046,19,165,1
6047,19,166,1
6048,19,168,1
6049,19,169,1
6050,19,172,1
6051,19,179,1
6052,19,183,1
6053,19,189,1
6054,19,195,1
6055,19,223,1
6056,19,227,1
6057,19,238,1
6058,19,246,1
6059,19,259,1
6060,19,265,1
6061,19,266,1
6062,19,268,1
6063,19,269,1
6064,19,272,1
6065,19,279,1
6066,19,283,1
6067,19,289,1
6068,19,309,1
6069,19,323,1
6070,19,338,1
6071,19,346,1
6072,19,359,1
6073,19,365,1
6074,19,366,1
6075,19,368,1
6076,19,369,1
6077,19,372,1
6078,19,379,1
6079,19,383,1
6080,19,389,1
6081,19,390,1
6082,19,107,2
6083,19,109,2
6084,19,123,2
6085,19,127,2
6086,19,138,2
6087,19,159,2
6088,19,166,2
6089,19,168,2
6090,19,172,2
6091,19,183,2
6092,19,189,2
6093,19,207,2
6094,19,209,2
6095,19,223,2
6096,19,227,2
6097,19,238,2
6098,19,259,2
6099,19,266,2
6100,19,268,2
6101,19,272,2
6102,19,283,2
6103,19,289,2
6104,19,307,2
6105,19,309,2
6106,19,323,2
6107,19,327,2
6108,19,335,2
6109,19,338,2
6110,19,359,2
6111,19,366,2
6112,19,368,2
6113,19,372,2
6114,19,383,2
6115,19,389,2
6116,19,9,3
6117,19,23,3
6118,19,27,3
6119,19,38,3
6120,19,46,3
6121,19,59,3
6122,19,65,3
6123,19,66,3
6124,19,68,3
6125,19,72,3
6126,19,79,3
6127,19,80,3
6128,19,85,3
6129,19,89,3
6130,19,209,3
6131,19,223,3
6132,19,227,3
6133,19,238,3
6134,19,259,3
6135,19,265,3
6136,19,266,3
6137,19,272,3
6138,19,279,3
6139,19,280,3
6140,19,285,3
6141,19,289,3
6142,19,309,3
6143,19,323,3
6144,19,327,3
6145,19,338,3
6146,19,346,3
6147,19,359,3
6148,19,365,3
6149,19,366,3
6150,19,368,3
6151,19,372,3
6152,19,379,3
6153,19,380,3
6154,19,385,3
6155,19,7,4
6156,19,9,4
6157,19,23,4
6158,19,27,4
6159,19,38,4
6160,19,39,4
6161,19,46,4
6162,19,59,4
6163,19,65,4
6164,19,66,4
6165,19,68,4
6166,19,72,4
6167,19,79,4
6168,19,83,4
6169,19,89,4
6170,19,107,4
6171,19,109,4
6172,19,123,4
6173,19,127,4
6174,19,138,4
6175,19,139,4
6176,19,146,4
6177,19,159,4
6178,19,165,4
6179,19,166,4
6180,19,168,4
6181,19,172,4
6182,19,179,4
6183,19,189,4
6184,19,7,5
6185,19,23,5
6186,19,38,5
6187,19,46,5
6188,19,65,5
6189,19,66,5
6190,19,68,5
6191,19,72,5
6192,19,79,5
6193,19,83,5
6194,19,89,5
6195,19,107,5
6196,19,123,5
6197,19,138,5
6198,19,146,5
6199,19,165,5
6200,19,166,5
6201,19,168,5
6202,19,172,5
6203,19,179,5
6204,19,183,5
6205,19,189,5
6206,19,207,5
6207,19,223,5
6208,19,238,5
6209,19,246,5
6210,19,265,5
6211,19,266,5
6212,19,268,5
6213,19,272,5
6214,19,279,5
6215,19,283,5
6216,19,289,5
6217,19,7,6
6218,19,9,6
6219,19,23,6
6220,19,27,6
6221,19,38,6
6222,19,46,6
6223,19,59,6
6224,19,65,6
6225,19,66,6
6226,19,68,6
6227,19,72,6
6228,19,79,6
6229,19,83,6
6230,19,107,6
6231,19,109,6
6232,19,123,6
6233,19,127,6
6234,19,138,6
6235,19,146,6
6236,19,159,6
6237,19,165,6
6238,19,166,6
6239,19,168,6
6240,19,172,6
6241,19,179,6
6242,19,183,6
6243,19,207,6
6244,19,209,6
6245,19,223,6
6246,19,227,6
6247,19,238,6
6248,19,246,6
6249,19,259,6
6250,19,265,6
6251,19,266,6
6252,19,268,6
6253,19,272,6
6254,19,279,6
6255,19,283,6
6256,19,307,6
6257,19,309,6
6258,19,323,6
6259,19,327,6
6260,19,338,6
6261,19,346,6
6262,19,359,6
6263,19,365,6
6264,19,366,6
6265,19,368,6
6266,19,372,6
6267,19,379,6
6268,19,383,6
6269,19,7,7
6270,19,9,7
6271,19,23,7
6272,19,27,7
6273,19,38,7
6274,19,46,7
6275,19,59,7
6276,19,65,7
6277,19,66,7
6278,19,68,7
6279,19,79,7
6280,19,83,7
6281,19,89,7
6282,19,107,7
6283,19,109,7
6284,19,123,7
6285,19,127,7
6286,19,138,7
6287,19,146,7
6288,19,159,7
6289,19,165,7
6290,19,166,7
6291,19,168,7
6292,19,179,7
6293,19,183,7
6294,19,189,7
6295,19,207,7
6296,19,209,7
6297,19,223,7
6298,19,227,7
6299,19,238,7
6300,19,246,7
6301,19,259,7
6302,19,265,7
6303,19,266,7
6304,19,268,7
6305,19,279,7
6306,19,283,7
6307,19,289,7
6308,19,307,7
6309,19,309,7
6310,19,323,7
6311,19,327,7
6312,19,338,7
6313,19,346,7
6314,19,359,7
6315,19,365,7
6316,19,366,7
6317,19,368,7
6318,19,379,7
6319,19,383,7
6320,19,389,7
6321,19,7,8
6322,19,9,8
6323,19,23,8
6324,19,27,8
6325,19,38,8
6326,19,59,8
6327,19,65,8
6328,19,66,8
6329,19,68,8
6330,19,72,8
6331,19,79,8
6332,19,83,8
6333,19,89,8
6334,19,107,8
6335,19,109,8
6336,19,123,8
6337,19,127,8
6338,19,138,8
6339,19,159,8
6340,19,165,8
6341,19,166,8
6342,19,168,8
6343,19,172,8
6344,19,179,8
6345,19,183,8
6346,19,189,8
6347,19,207,8
6348,19,209,8
6349,19,223,8
6350,19,227,8
6351,19,238,8
6352,19,259,8
6353,19,265,8
6354,19,266,8
6355,19,268,8
6356,19,272,8
6357,19,279,8
6358,19,283,8
6359,19,289,8
6360,19,307,8
6361,19,309,8
6362,19,323,8
6363,19,327,8
6364,19,338,8
6365,19,359,8
6366,19,365,8
6367,19,366,8
6368,19,368,8
6369,19,372,8
6370,19,379,8
6371,19,383,8
6372,19,389,8
6373,19,7,9
6374,19,9,9
6375,19,23,9
6376,19,27,9
6377,19,36,9
6378,19,38,9
6379,19,46,9
6380,19,57,9
6381,19,59,9
6382,19,65,9
6383,19,66,9
6384,19,68,9
6385,19,72,9
6386,19,79,9
6387,19,83,9
6388,19,89,9
6389,19,307,9
6390,19,309,9
6391,19,323,9
6392,19,327,9
6393,19,336,9
6394,19,338,9
6395,19,346,9
6396,19,357,9
6397,19,359,9
6398,19,365,9
6399,19,366,9
6400,19,368,9
6401,19,372,9
6402,19,379,9
6403,19,383,9
6404,19,389,9
6405,20,5,0
6406,20,15,0
6407,20,26,0
6408,20,45,0
6409,20,47,0
6410,20,67,0
6411,20,78,0
6412,20,79,0
6413,20,87,0
6414,20,105,0
6415,20,115,0
6416,20,126,0
6417,20,145,0
6418,20,147,0
6419,20,167,0
6420,20,178,0
6421,20,179,0
6422,20,187,0
6423,20,105,1
6424,20,126,1
6425,20,145,1
6426,20,147,1
6427,20,167,1
6428,20,175,1
6429,20,178,1
6430,20,179,1
6431,20,187,1
6432,20,205,1
6433,20,226,1
6434,20,245,1
6435,20,247,1
6436,20,251,1
6437,20,267,1
6438,20,275,1
6439,20,278,1
6440,20,279,1
6441,20,287,1
6442,20,305,1
6443,20,326,1
6444,20,345,1
6445,20,347,1
6446,20,367,1
6447,20,375,1
6448,20,378,1
6449,20,379,1
6450,20,387,1
6451,20,105,2
6452,20,115,2
6453,20,126,2
6454,20,145,2
6455,20,147,2
6456,20,167,2
6457,20,179,2
6458,20,187,2
6459,20,205,2
6460,20,215,2
6461,20,226,2
6462,20,245,2
6463,20,247,2
6464,20,267,2
6465,20,279,2
6466,20,287,2
6467,20,305,2
6468,20,315,2
6469,20,323,2
6470,20,326,2
6471,20,345,2
6472,20,347,2
6473,20,367,2
6474,20,379,2
6475,20,387,2
6476,20,5,3
6477,20,15,3
6478,20,26,3
6479,20,45,3
6480,20,47,3
6481,20,67,3
6482,20,78,3
6483,20,79,3
6484,20,87,3
6485,20,205,3
6486,20,215,3
6487,20,225,3
6488,20,226,3
6489,20,245,3
6490,20,247,3
6491,20,267,3
6492,20,278,3
6493,20,279,3
6494,20,287,3
6495,20,305,3
6496,20,315,3
6497,20,326,3
6498,20,345,3
6499,20,347,3
6500,20,367,3
6501,20,378,3
6502,20,379,3
6503,20,387,3
6504,20,5,4
6505,20,15,4
6506,20,19,4
6507,20,26,4
6508,20,45,4
6509,20,47,4
6510,20,67,4
6511,20,78,4
6512,20,79,4
6513,20,87,4
6514,20,105,4
6515,20,115,4
6516,20,119,4
6517,20,126,4
6518,20,145,4
6519,20,147,4
6520,20,167,4
6521,20,178,4
6522,20,179,4
6523,20,187,4
6524,20,5,5
6525,20,15,5
6526,20,26,5
6527,20,38,5
6528,20,45,5
6529,20,47,5
