,u,i,ts
4079,8,133,9
4080,8,143,9
4081,8,151,9
4082,8,159,9
4083,8,166,9
4084,8,201,9
4085,8,205,9
4086,8,215,9
4087,8,218,9
4088,8,222,9
4089,8,225,9
4090,8,228,9
4091,8,232,9
4092,8,233,9
4093,8,243,9
4094,8,251,9
4095,8,266,9
4096,8,301,9
4097,8,305,9
4098,8,315,9
4099,8,318,9
4100,8,322,9
4101,8,325,9
4102,8,328,9
4103,8,332,9
4104,8,333,9
4105,8,343,9
4106,8,351,9
4107,8,366,9
4108,9,0,0
4109,9,5,0
4110,9,14,0
4111,9,29,0
4112,9,30,0
4113,9,34,0
4114,9,40,0
4115,9,81,0
4116,9,83,0
4117,9,89,0
4118,9,100,0
4119,9,105,0
4120,9,114,0
4121,9,129,0
4122,9,130,0
4123,9,134,0
4124,9,140,0
4125,9,181,0
4126,9,183,0
4127,9,189,0
4128,9,200,0
4129,9,205,0
4130,9,214,0
4131,9,229,0
4132,9,230,0
4133,9,234,0
4134,9,240,0
4135,9,281,0
4136,9,283,0
4137,9,289,0
4138,9,300,0
4139,9,305,0
4140,9,314,0
4141,9,329,0
4142,9,330,0
4143,9,334,0
4144,9,340,0
4145,9,381,0
4146,9,383,0
4147,9,389,0
4148,9,0,1
4149,9,5,1
4150,9,14,1
4151,9,29,1
4152,9,30,1
4153,9,34,1
4154,9,40,1
4155,9,81,1
4156,9,83,1
4157,9,89,1
4158,9,100,1
4159,9,105,1
4160,9,114,1
4161,9,129,1
4162,9,130,1
4163,9,134,1
4164,9,181,1
4165,9,183,1
4166,9,189,1
4167,9,200,1
4168,9,205,1
4169,9,214,1
4170,9,229,1
4171,9,230,1
4172,9,234,1
4173,9,240,1
4174,9,281,1
4175,9,289,1
4176,9,300,1
4177,9,305,1
4178,9,314,1
4179,9,329,1
4180,9,330,1
4181,9,334,1
4182,9,340,1
4183,9,381,1
4184,9,383,1
4185,9,389,1
4186,9,0,2
4187,9,5,2
4188,9,14,2
4189,9,29,2
4190,9,30,2
4191,9,34,2
4192,9,40,2
4193,9,81,2
4194,9,83,2
4195,9,89,2
4196,9,90,2
4197,9,97,2
4198,9,100,2
4199,9,105,2
4200,9,114,2
4201,9,129,2
4202,9,130,2
4203,9,134,2
4204,9,140,2
4205,9,181,2
4206,9,189,2
4207,9,190,2
4208,9,197,2
4209,9,200,2
4210,9,205,2
4211,9,214,2
4212,9,229,2
4213,9,230,2
4214,9,234,2
4215,9,240,2
4216,9,281,2
4217,9,283,2
4218,9,289,2
4219,9,290,2
4220,9,297,2
4221,9,300,2
4222,9,305,2
4223,9,314,2
4224,9,330,2
4225,9,334,2
4226,9,340,2
4227,9,381,2
4228,9,383,2
4229,9,389,2
4230,9,390,2
4231,9,397,2
4232,9,0,3
4233,9,14,3
4234,9,30,3
4235,9,34,3
4236,9,40,3
4237,9,54,3
4238,9,81,3
4239,9,83,3
4240,9,86,3
4241,9,89,3
4242,9,100,3
4243,9,114,3
4244,9,130,3
4245,9,134,3
4246,9,140,3
4247,9,154,3
4248,9,181,3
4249,9,183,3
4250,9,186,3
4251,9,189,3
4252,9,200,3
4253,9,214,3
4254,9,230,3
4255,9,234,3
4256,9,240,3
4257,9,254,3
4258,9,259,3
4259,9,281,3
4260,9,283,3
4261,9,286,3
4262,9,289,3
4263,9,300,3
4264,9,307,3
4265,9,314,3
4266,9,330,3
4267,9,334,3
4268,9,340,3
4269,9,354,3
4270,9,381,3
4271,9,383,3
4272,9,386,3
4273,9,389,3
4274,9,0,4
4275,9,5,4
4276,9,14,4
4277,9,29,4
4278,9,34,4
4279,9,40,4
4280,9,81,4
4281,9,83,4
4282,9,89,4
4283,9,100,4
4284,9,105,4
4285,9,114,4
4286,9,129,4
4287,9,134,4
4288,9,140,4
4289,9,181,4
4290,9,183,4
4291,9,189,4
4292,9,200,4
4293,9,205,4
4294,9,214,4
4295,9,217,4
4296,9,229,4
4297,9,234,4
4298,9,240,4
4299,9,281,4
4300,9,283,4
4301,9,289,4
4302,9,300,4
4303,9,305,4
4304,9,314,4
4305,9,329,4
4306,9,334,4
4307,9,340,4
4308,9,381,4
4309,9,383,4
4310,9,389,4
4311,9,0,5
4312,9,14,5
4313,9,29,5
4314,9,30,5
4315,9,34,5
4316,9,40,5
4317,9,81,5
4318,9,83,5
4319,9,89,5
4320,9,100,5
4321,9,114,5
4322,9,129,5
4323,9,130,5
4324,9,134,5
4325,9,140,5
4326,9,181,5
4327,9,183,5
4328,9,189,5
4329,9,200,5
4330,9,214,5
4331,9,229,5
4332,9,230,5
4333,9,234,5
4334,9,240,5
4335,9,281,5
4336,9,283,5
4337,9,289,5
4338,9,300,5
4339,9,314,5
4340,9,329,5
4341,9,330,5
4342,9,334,5
4343,9,340,5
4344,9,349,5
4345,9,352,5
4346,9,381,5
4347,9,383,5
4348,9,389,5
4349,9,0,6
4350,9,5,6
4351,9,14,6
4352,9,29,6
4353,9,30,6
4354,9,34,6
4355,9,40,6
4356,9,81,6
4357,9,83,6
4358,9,89,6
4359,9,100,6
4360,9,105,6
4361,9,114,6
4362,9,129,6
4363,9,130,6
4364,9,134,6
4365,9,140,6
4366,9,181,6
4367,9,183,6
4368,9,189,6
4369,9,200,6
4370,9,205,6
4371,9,214,6
4372,9,229,6
4373,9,230,6
4374,9,234,6
4375,9,240,6
4376,9,281,6
4377,9,283,6
4378,9,289,6
4379,9,300,6
4380,9,305,6
4381,9,314,6
4382,9,329,6
4383,9,330,6
4384,9,334,6
4385,9,340,6
4386,9,381,6
4387,9,383,6
4388,9,389,6
4389,9,0,7
4390,9,5,7
4391,9,14,7
4392,9,29,7
4393,9,30,7
4394,9,34,7
4395,9,40,7
4396,9,43,7
4397,9,81,7
4398,9,83,7
4399,9,89,7
4400,9,100,7
4401,9,105,7
4402,9,114,7
4403,9,129,7
4404,9,130,7
4405,9,134,7
4406,9,140,7
4407,9,143,7
4408,9,181,7
4409,9,183,7
4410,9,189,7
4411,9,200,7
4412,9,205,7
4413,9,214,7
4414,9,229,7
4415,9,230,7
4416,9,234,7
4417,9,240,7
4418,9,243,7
4419,9,281,7
4420,9,283,7
4421,9,289,7
4422,9,300,7
4423,9,305,7
4424,9,314,7
4425,9,329,7
4426,9,330,7
4427,9,334,7
4428,9,340,7
4429,9,343,7
4430,9,381,7
4431,9,383,7
4432,9,389,7
4433,9,0,8
4434,9,5,8
4435,9,14,8
4436,9,29,8
4437,9,30,8
4438,9,34,8
4439,9,40,8
4440,9,81,8
4441,9,83,8
4442,9,89,8
4443,9,100,8
4444,9,105,8
4445,9,114,8
4446,9,129,8
4447,9,130,8
4448,9,134,8
4449,9,140,8
4450,9,181,8
4451,9,183,8
4452,9,189,8
4453,9,200,8
4454,9,205,8
4455,9,214,8
4456,9,229,8
4457,9,230,8
4458,9,234,8
4459,9,240,8
4460,9,281,8
4461,9,283,8
4462,9,289,8
4463,9,300,8
4464,9,305,8
4465,9,314,8
4466,9,329,8
4467,9,330,8
4468,9,334,8
4469,9,340,8
4470,9,381,8
4471,9,383,8
4472,9,389,8
4473,9,0,9
4474,9,5,9
4475,9,14,9
4476,9,29,9
4477,9,30,9
4478,9,34,9
4479,9,40,9
4480,9,81,9
4481,9,89,9
4482,9,100,9
4483,9,105,9
4484,9,114,9
4485,9,130,9
4486,9,134,9
4487,9,140,9
4488,9,181,9
4489,9,189,9
4490,9,200,9
4491,9,205,9
4492,9,214,9
4493,9,229,9
4494,9,230,9
4495,9,234,9
4496,9,240,9
4497,9,281,9
4498,9,289,9
4499,9,300,9
4500,9,305,9
4501,9,314,9
4502,9,329,9
4503,9,330,9
4504,9,334,9
4505,9,340,9
4506,9,381,9
4507,9,389,9
4508,10,9,0
4509,10,16,0
4510,10,17,0
4511,10,18,0
4512,10,21,0
4513,10,33,0
4514,10,65,0
4515,10,78,0
4516,10,82,0
4517,10,86,0
4518,10,109,0
4519,10,116,0
4520,10,117,0
4521,10,118,0
4522,10,121,0
4523,10,133,0
4524,10,165,0
4525,10,178,0
4526,10,182,0
4527,10,186,0
4528,10,209,0
4529,10,216,0
4530,10,217,0
4531,10,218,0
4532,10,221,0
4533,10,233,0
4534,10,265,0
4535,10,278,0
4536,10,282,0
4537,10,286,0
4538,10,309,0
4539,10,316,0
4540,10,317,0
4541,10,318,0
4542,10,321,0
4543,10,333,0
4544,10,365,0
4545,10,378,0
4546,10,382,0
4547,10,386,0
4548,10,9,1
4549,10,16,1
4550,10,17,1
4551,10,18,1
4552,10,21,1
4553,10,33,1
4554,10,65,1
4555,10,78,1
4556,10,82,1
4557,10,86,1
4558,10,109,1
4559,10,116,1
4560,10,117,1
4561,10,118,1
4562,10,121,1
4563,10,133,1
4564,10,165,1
4565,10,178,1
4566,10,182,1
4567,10,186,1
4568,10,209,1
4569,10,216,1
4570,10,217,1
4571,10,218,1
4572,10,221,1
4573,10,233,1
4574,10,265,1
4575,10,278,1
4576,10,282,1
4577,10,286,1
4578,10,316,1
4579,10,317,1
4580,10,318,1
4581,10,321,1
4582,10,333,1
4583,10,365,1
4584,10,378,1
4585,10,382,1
4586,10,386,1
4587,10,9,2
4588,10,16,2
4589,10,17,2
4590,10,18,2
4591,10,21,2
4592,10,33,2
4593,10,56,2
4594,10,65,2
4595,10,78,2
4596,10,82,2
4597,10,86,2
4598,10,109,2
4599,10,116,2
4600,10,117,2
4601,10,118,2
4602,10,121,2
4603,10,133,2
4604,10,156,2
4605,10,165,2
4606,10,178,2
4607,10,182,2
4608,10,186,2
4609,10,209,2
4610,10,216,2
4611,10,217,2
4612,10,218,2
4613,10,221,2
4614,10,233,2
4615,10,256,2
4616,10,265,2
4617,10,278,2
4618,10,282,2
4619,10,286,2
4620,10,309,2
4621,10,316,2
4622,10,317,2
4623,10,318,2
4624,10,321,2
4625,10,333,2
4626,10,356,2
4627,10,365,2
4628,10,378,2
4629,10,382,2
4630,10,386,2
4631,10,9,3
4632,10,16,3
4633,10,17,3
4634,10,18,3
4635,10,21,3
4636,10,33,3
4637,10,65,3
4638,10,78,3
4639,10,82,3
4640,10,86,3
4641,10,109,3
4642,10,116,3
4643,10,117,3
4644,10,118,3
4645,10,121,3
4646,10,133,3
4647,10,165,3
4648,10,182,3
4649,10,186,3
4650,10,209,3
4651,10,216,3
4652,10,217,3
4653,10,218,3
4654,10,221,3
4655,10,233,3
4656,10,265,3
4657,10,278,3
4658,10,282,3
4659,10,286,3
4660,10,309,3
4661,10,316,3
4662,10,317,3
4663,10,318,3
4664,10,321,3
4665,10,333,3
4666,10,365,3
4667,10,378,3
4668,10,382,3
4669,10,386,3
4670,10,9,4
4671,10,16,4
4672,10,17,4
4673,10,18,4
4674,10,21,4
4675,10,33,4
4676,10,65,4
4677,10,78,4
4678,10,82,4
4679,10,86,4
4680,10,109,4
4681,10,116,4
4682,10,117,4
4683,10,118,4
4684,10,121,4
4685,10,133,4
4686,10,165,4
4687,10,182,4
4688,10,186,4
4689,10,209,4
4690,10,216,4
4691,10,217,4
4692,10,218,4
4693,10,221,4
4694,10,233,4
4695,10,265,4
4696,10,278,4
4697,10,282,4
4698,10,286,4
4699,10,309,4
4700,10,316,4
4701,10,317,4
4702,10,318,4
4703,10,321,4
4704,10,333,4
4705,10,365,4
4706,10,372,4
4707,10,378,4
4708,10,382,4
4709,10,386,4
4710,10,9,5
4711,10,17,5
4712,10,18,5
4713,10,21,5
4714,10,33,5
4715,10,65,5
4716,10,78,5
4717,10,82,5
4718,10,109,5
4719,10,117,5
4720,10,118,5
4721,10,121,5
4722,10,133,5
4723,10,165,5
4724,10,178,5
4725,10,182,5
4726,10,209,5
4727,10,217,5
4728,10,218,5
4729,10,221,5
4730,10,233,5
4731,10,265,5
4732,10,278,5
4733,10,282,5
4734,10,309,5
4735,10,317,5
4736,10,318,5
4737,10,321,5
4738,10,333,5
4739,10,365,5
4740,10,378,5
4741,10,382,5
4742,10,9,6
4743,10,16,6
4744,10,17,6
4745,10,18,6
4746,10,21,6
4747,10,33,6
4748,10,65,6
4749,10,71,6
4750,10,78,6
4751,10,82,6
4752,10,86,6
4753,10,109,6
4754,10,116,6
4755,10,117,6
4756,10,118,6
4757,10,121,6
4758,10,133,6
4759,10,165,6
4760,10,171,6
4761,10,178,6
4762,10,182,6
4763,10,186,6
4764,10,216,6
4765,10,217,6
4766,10,218,6
4767,10,221,6
4768,10,233,6
4769,10,265,6
4770,10,271,6
4771,10,278,6
4772,10,282,6
4773,10,286,6
4774,10,309,6
4775,10,316,6
4776,10,317,6
4777,10,318,6
4778,10,321,6
4779,10,329,6
4780,10,333,6
4781,10,365,6
4782,10,371,6
4783,10,378,6
4784,10,382,6
4785,10,386,6
4786,10,389,6
4787,10,9,7
4788,10,16,7
4789,10,17,7
4790,10,18,7
4791,10,21,7
4792,10,33,7
4793,10,58,7
4794,10,65,7
4795,10,78,7
4796,10,82,7
4797,10,86,7
4798,10,109,7
4799,10,116,7
4800,10,117,7
4801,10,118,7
4802,10,121,7
4803,10,133,7
4804,10,158,7
4805,10,165,7
4806,10,178,7
4807,10,182,7
4808,10,186,7
4809,10,209,7
4810,10,216,7
4811,10,217,7
4812,10,218,7
4813,10,221,7
4814,10,233,7
4815,10,258,7
4816,10,265,7
4817,10,278,7
4818,10,282,7
4819,10,286,7
4820,10,309,7
4821,10,316,7
4822,10,317,7
4823,10,318,7
4824,10,321,7
4825,10,333,7
4826,10,358,7
4827,10,365,7
4828,10,378,7
4829,10,382,7
4830,10,386,7
4831,10,9,8
4832,10,16,8
4833,10,17,8
4834,10,18,8
4835,10,21,8
4836,10,33,8
4837,10,65,8
4838,10,78,8
4839,10,82,8
4840,10,86,8
4841,10,109,8
4842,10,116,8
4843,10,117,8
4844,10,118,8
4845,10,121,8
4846,10,133,8
4847,10,165,8
4848,10,178,8
4849,10,182,8
4850,10,186,8
4851,10,209,8
4852,10,216,8
4853,10,217,8
4854,10,218,8
4855,10,221,8
4856,10,233,8
4857,10,265,8
4858,10,278,8
4859,10,282,8
4860,10,286,8
4861,10,309,8
4862,10,316,8
4863,10,317,8
4864,10,318,8
4865,10,321,8
4866,10,333,8
4867,10,365,8
4868,10,378,8
4869,10,382,8
4870,10,386,8
4871,10,9,9
4872,10,16,9
4873,10,17,9
4874,10,18,9
4875,10,21,9
4876,10,33,9
4877,10,65,9
4878,10,78,9
4879,10,82,9
4880,10,86,9
4881,10,109,9
4882,10,116,9
4883,10,117,9
4884,10,118,9
4885,10,121,9
4886,10,133,9
4887,10,155,9
4888,10,165,9
4889,10,178,9
4890,10,182,9
4891,10,186,9
4892,10,209,9
4893,10,216,9
4894,10,217,9
4895,10,218,9
4896,10,221,9
4897,10,233,9
4898,10,265,9
4899,10,278,9
4900,10,282,9
4901,10,286,9
4902,10,309,9
4903,10,316,9
4904,10,317,9
4905,10,318,9
4906,10,321,9
4907,10,333,9
4908,10,365,9
4909,10,378,9
4910,10,382,9
4911,10,386,9
4912,11,0,0
4913,11,23,0
4914,11,27,0
4915,11,30,0
4916,11,32,0
4917,11,35,0
4918,11,45,0
4919,11,51,0
4920,11,56,0
4921,11,59,0
4922,11,62,0
4923,11,70,0
4924,11,83,0
4925,11,94,0
4926,11,100,0
4927,11,123,0
4928,11,127,0
4929,11,130,0
4930,11,132,0
4931,11,135,0
4932,11,145,0
4933,11,151,0
4934,11,156,0
4935,11,159,0
4936,11,162,0
4937,11,170,0
4938,11,183,0
4939,11,194,0
4940,11,200,0
4941,11,223,0
4942,11,227,0
4943,11,230,0
4944,11,232,0
4945,11,235,0
4946,11,245,0
4947,11,251,0
4948,11,256,0
4949,11,259,0
4950,11,262,0
4951,11,270,0
4952,11,283,0
4953,11,294,0
4954,11,300,0
4955,11,323,0
4956,11,327,0
4957,11,330,0
4958,11,332,0
4959,11,335,0
4960,11,345,0
4961,11,351,0
4962,11,356,0
4963,11,359,0
4964,11,362,0
4965,11,370,0
4966,11,383,0
4967,11,394,0
4968,11,0,1
4969,11,23,1
4970,11,27,1
4971,11,30,1
4972,11,35,1
4973,11,45,1
4974,11,51,1
4975,11,56,1
4976,11,59,1
4977,11,62,1
4978,11,70,1
4979,11,83,1
4980,11,94,1
4981,11,100,1
4982,11,123,1
4983,11,127,1
4984,11,130,1
4985,11,135,1
4986,11,145,1
4987,11,151,1
4988,11,156,1
4989,11,159,1
4990,11,162,1
4991,11,170,1
4992,11,183,1
4993,11,194,1
4994,11,200,1
4995,11,223,1
4996,11,227,1
4997,11,230,1
4998,11,235,1
4999,11,245,1
5000,11,251,1
5001,11,256,1
5002,11,259,1
5003,11,262,1
5004,11,270,1
5005,11,283,1
5006,11,294,1
5007,11,300,1
5008,11,323,1
5009,11,327,1
5010,11,330,1
5011,11,335,1
5012,11,345,1
5013,11,351,1
5014,11,356,1
5015,11,359,1
5016,11,362,1
5017,11,370,1
5018,11,394,1
5019,11,0,2
5020,11,23,2
5021,11,27,2
5022,11,30,2
5023,11,32,2
5024,11,35,2
5025,11,45,2
5026,11,51,2
5027,11,56,2
5028,11,59,2
5029,11,62,2
5030,11,70,2
5031,11,83,2
5032,11,94,2
5033,11,100,2
5034,11,123,2
5035,11,127,2
5036,11,130,2
5037,11,132,2
5038,11,135,2
5039,11,145,2
5040,11,151,2
5041,11,156,2
5042,11,159,2
5043,11,162,2
5044,11,170,2
5045,11,183,2
5046,11,194,2
5047,11,200,2
5048,11,223,2
5049,11,227,2
5050,11,230,2
5051,11,232,2
5052,11,235,2
5053,11,245,2
5054,11,251,2
5055,11,256,2
5056,11,259,2
5057,11,262,2
5058,11,270,2
5059,11,283,2
5060,11,294,2
5061,11,300,2
5062,11,323,2
5063,11,327,2
5064,11,330,2
5065,11,335,2
5066,11,345,2
5067,11,351,2
5068,11,356,2
5069,11,359,2
5070,11,362,2
5071,11,370,2
5072,11,383,2
5073,11,394,2
5074,11,0,3
5075,11,23,3
5076,11,27,3
5077,11,30,3
5078,11,32,3
5079,11,35,3
5080,11,45,3
5081,11,51,3
5082,11,56,3
5083,11,59,3
5084,11,62,3
5085,11,70,3
5086,11,83,3
5087,11,94,3
5088,11,100,3
5089,11,123,3
5090,11,127,3
5091,11,130,3
5092,11,132,3
5093,11,135,3
5094,11,145,3
5095,11,151,3
5096,11,156,3
5097,11,159,3
5098,11,162,3
5099,11,170,3
5100,11,183,3
5101,11,194,3
5102,11,195,3
5103,11,200,3
5104,11,205,3
5105,11,223,3
5106,11,227,3
5107,11,230,3
5108,11,232,3
5109,11,235,3
5110,11,245,3
5111,11,251,3
5112,11,256,3
5113,11,259,3
5114,11,262,3
5115,11,270,3
5116,11,283,3
5117,11,294,3
5118,11,300,3
5119,11,323,3
5120,11,327,3
5121,11,330,3
5122,11,332,3
5123,11,335,3
5124,11,345,3
5125,11,356,3
5126,11,359,3
5127,11,370,3
5128,11,383,3
5129,11,394,3
5130,11,0,4
5131,11,23,4
5132,11,27,4
5133,11,32,4
5134,11,35,4
5135,11,56,4
5136,11,59,4
5137,11,70,4
5138,11,83,4
5139,11,91,4
5140,11,94,4
5141,11,100,4
5142,11,123,4
5143,11,127,4
5144,11,132,4
5145,11,135,4
5146,11,156,4
5147,11,159,4
5148,11,170,4
5149,11,183,4
5150,11,191,4
5151,11,194,4
5152,11,200,4
5153,11,223,4
5154,11,227,4
5155,11,232,4
5156,11,235,4
5157,11,256,4
5158,11,259,4
5159,11,270,4
5160,11,283,4
5161,11,291,4
5162,11,294,4
5163,11,300,4
5164,11,323,4
5165,11,327,4
5166,11,332,4
5167,11,335,4
5168,11,356,4
5169,11,359,4
5170,11,370,4
5171,11,382,4
5172,11,383,4
5173,11,391,4
5174,11,394,4
5175,11,0,5
5176,11,23,5
5177,11,27,5
5178,11,30,5
5179,11,32,5
5180,11,35,5
5181,11,45,5
5182,11,51,5
5183,11,56,5
5184,11,59,5
5185,11,62,5
5186,11,70,5
5187,11,83,5
5188,11,88,5
5189,11,94,5
5190,11,100,5
5191,11,123,5
5192,11,127,5
5193,11,130,5
5194,11,132,5
5195,11,135,5
5196,11,145,5
5197,11,151,5
5198,11,156,5
5199,11,159,5
5200,11,162,5
5201,11,183,5
5202,11,188,5
5203,11,194,5
5204,11,200,5
5205,11,223,5
5206,11,227,5
5207,11,230,5
5208,11,232,5
5209,11,235,5
5210,11,245,5
5211,11,251,5
5212,11,256,5
5213,11,259,5
5214,11,262,5
5215,11,270,5
5216,11,283,5
5217,11,288,5
5218,11,294,5
5219,11,300,5
5220,11,323,5
5221,11,327,5
5222,11,330,5
5223,11,332,5
5224,11,335,5
5225,11,345,5
5226,11,351,5
5227,11,356,5
5228,11,359,5
5229,11,362,5
5230,11,370,5
5231,11,383,5
5232,11,388,5
5233,11,394,5
5234,11,0,6
5235,11,23,6
5236,11,27,6
5237,11,30,6
5238,11,32,6
5239,11,35,6
5240,11,45,6
5241,11,51,6
5242,11,56,6
5243,11,59,6
5244,11,62,6
5245,11,70,6
5246,11,94,6
5247,11,100,6
5248,11,123,6
5249,11,127,6
5250,11,130,6
5251,11,132,6
5252,11,135,6
5253,11,145,6
5254,11,151,6
5255,11,156,6
5256,11,159,6
5257,11,162,6
5258,11,170,6
5259,11,194,6
5260,11,200,6
5261,11,223,6
5262,11,227,6
5263,11,230,6
5264,11,232,6
5265,11,235,6
5266,11,245,6
5267,11,251,6
5268,11,256,6
5269,11,259,6
5270,11,262,6
5271,11,270,6
5272,11,294,6
5273,11,300,6
5274,11,323,6
5275,11,327,6
5276,11,330,6
5277,11,332,6
5278,11,335,6
5279,11,345,6
5280,11,351,6
5281,11,356,6
5282,11,359,6
5283,11,362,6
5284,11,370,6
5285,11,394,6
5286,11,0,7
5287,11,23,7
5288,11,27,7
5289,11,35,7
5290,11,37,7
5291,11,45,7
5292,11,51,7
5293,11,56,7
5294,11,59,7
5295,11,62,7
5296,11,70,7
5297,11,83,7
5298,11,94,7
5299,11,100,7
5300,11,123,7
5301,11,127,7
5302,11,135,7
5303,11,137,7
5304,11,145,7
5305,11,151,7
5306,11,156,7
5307,11,159,7
5308,11,162,7
5309,11,170,7
5310,11,183,7
5311,11,194,7
5312,11,200,7
5313,11,218,7
5314,11,221,7
5315,11,223,7
5316,11,227,7
5317,11,235,7
5318,11,237,7
5319,11,245,7
5320,11,251,7
5321,11,256,7
5322,11,259,7
5323,11,262,7
5324,11,270,7
5325,11,283,7
5326,11,294,7
5327,11,300,7
5328,11,323,7
5329,11,327,7
5330,11,335,7
5331,11,337,7
5332,11,345,7
5333,11,351,7
5334,11,356,7
5335,11,359,7
5336,11,362,7
5337,11,370,7
5338,11,383,7
5339,11,394,7
5340,11,0,8
5341,11,23,8
5342,11,32,8
5343,11,35,8
5344,11,45,8
5345,11,51,8
5346,11,56,8
5347,11,59,8
5348,11,62,8
5349,11,70,8
5350,11,83,8
5351,11,94,8
5352,11,100,8
5353,11,123,8
5354,11,132,8
5355,11,135,8
5356,11,145,8
5357,11,151,8
5358,11,156,8
5359,11,159,8
5360,11,162,8
5361,11,170,8
5362,11,183,8
5363,11,192,8
5364,11,194,8
5365,11,200,8
5366,11,223,8
5367,11,232,8
5368,11,235,8
5369,11,245,8
5370,11,251,8
5371,11,256,8
5372,11,259,8
5373,11,262,8
5374,11,270,8
5375,11,283,8
5376,11,294,8
5377,11,300,8
5378,11,323,8
5379,11,332,8
5380,11,335,8
5381,11,345,8
5382,11,351,8
5383,11,356,8
5384,11,359,8
5385,11,362,8
5386,11,370,8
5387,11,383,8
5388,11,394,8
5389,11,0,9
5390,11,23,9
5391,11,27,9
5392,11,30,9
5393,11,32,9
5394,11,35,9
5395,11,45,9
5396,11,51,9
5397,11,56,9
5398,11,59,9
5399,11,62,9
5400,11,70,9
5401,11,83,9
5402,11,92,9
5403,11,94,9
5404,11,100,9
5405,11,123,9
5406,11,127,9
5407,11,130,9
5408,11,132,9
5409,11,135,9
5410,11,145,9
5411,11,151,9
5412,11,156,9
5413,11,159,9
5414,11,162,9
5415,11,170,9
5416,11,183,9
5417,11,192,9
5418,11,194,9
5419,11,200,9
5420,11,212,9
5421,11,223,9
5422,11,227,9
5423,11,228,9
5424,11,230,9
5425,11,232,9
5426,11,235,9
5427,11,245,9
5428,11,251,9
5429,11,256,9
5430,11,259,9
5431,11,262,9
5432,11,270,9
5433,11,283,9
5434,11,292,9
5435,11,294,9
5436,11,300,9
5437,11,323,9
5438,11,327,9
5439,11,330,9
5440,11,332,9
5441,11,335,9
5442,11,345,9
5443,11,351,9
5444,11,356,9
5445,11,359,9
5446,11,362,9
5447,11,370,9
5448,11,383,9
5449,11,392,9
5450,11,394,9
5451,12,15,0
5452,12,16,0
5453,12,23,0
5454,12,27,0
5455,12,40,0
5456,12,46,0
5457,12,70,0
5458,12,115,0
5459,12,116,0
5460,12,123,0
5461,12,127,0
5462,12,140,0
5463,12,146,0
5464,12,170,0
5465,12,215,0
5466,12,216,0
5467,12,223,0
5468,12,227,0
5469,12,240,0
5470,12,246,0
5471,12,270,0
5472,12,315,0
5473,12,316,0
5474,12,323,0
5475,12,327,0
5476,12,340,0
5477,12,346,0
5478,12,370,0
5479,12,15,1
5480,12,16,1
5481,12,23,1
5482,12,27,1
5483,12,40,1
5484,12,46,1
5485,12,115,1
5486,12,116,1
5487,12,123,1
5488,12,127,1
5489,12,140,1
5490,12,146,1
5491,12,215,1
5492,12,216,1
5493,12,227,1
5494,12,240,1
5495,12,246,1
5496,12,315,1
5497,12,316,1
5498,12,323,1
5499,12,327,1
5500,12,340,1
5501,12,15,2
5502,12,16,2
5503,12,23,2
5504,12,27,2
5505,12,40,2
5506,12,46,2
5507,12,70,2
5508,12,115,2
5509,12,116,2
5510,12,123,2
5511,12,127,2
5512,12,140,2
5513,12,145,2
5514,12,146,2
5515,12,170,2
5516,12,215,2
5517,12,216,2
5518,12,223,2
5519,12,227,2
5520,12,240,2
5521,12,246,2
5522,12,270,2
5523,12,315,2
5524,12,316,2
5525,12,323,2
5526,12,327,2
5527,12,340,2
5528,12,346,2
5529,12,356,2
5530,12,370,2
5531,12,15,3
5532,12,16,3
5533,12,23,3
5534,12,27,3
5535,12,40,3
5536,12,46,3
5537,12,60,3
5538,12,70,3
5539,12,115,3
5540,12,116,3
5541,12,123,3
5542,12,127,3
5543,12,140,3
5544,12,146,3
5545,12,160,3
5546,12,170,3
5547,12,215,3
5548,12,216,3
5549,12,223,3
5550,12,227,3
5551,12,240,3
5552,12,246,3
5553,12,260,3
5554,12,270,3
5555,12,315,3
5556,12,316,3
5557,12,323,3
5558,12,327,3
5559,12,340,3
5560,12,346,3
5561,12,360,3
5562,12,370,3
5563,12,15,4
5564,12,16,4
5565,12,23,4
5566,12,27,4
5567,12,40,4
5568,12,46,4
5569,12,70,4
5570,12,115,4
5571,12,116,4
5572,12,123,4
5573,12,127,4
5574,12,140,4
5575,12,146,4
5576,12,170,4
5577,12,215,4
5578,12,216,4
5579,12,218,4
5580,12,223,4
5581,12,227,4
5582,12,240,4
5583,12,246,4
5584,12,270,4
5585,12,315,4
5586,12,316,4
5587,12,323,4
5588,12,327,4
5589,12,340,4
5590,12,346,4
5591,12,370,4
5592,12,13,5
5593,12,15,5
5594,12,16,5
5595,12,23,5
5596,12,27,5
5597,12,40,5
5598,12,46,5
5599,12,70,5
5600,12,113,5
5601,12,115,5
5602,12,116,5
5603,12,123,5
5604,12,140,5
5605,12,146,5
5606,12,170,5
5607,12,213,5
5608,12,215,5
5609,12,216,5
5610,12,223,5
5611,12,227,5
5612,12,240,5
5613,12,246,5
5614,12,264,5
5615,12,270,5
5616,12,313,5
5617,12,315,5
5618,12,316,5
5619,12,323,5
5620,12,327,5
5621,12,340,5
5622,12,346,5
5623,12,355,5
5624,12,370,5
5625,12,15,6
5626,12,16,6
5627,12,23,6
5628,12,27,6
5629,12,40,6
5630,12,46,6
5631,12,69,6
5632,12,70,6
