,u,i,ts
7947,20,326,6
7948,20,345,6
7949,20,347,6
7950,20,367,6
7951,20,379,6
7952,20,387,6
7953,20,4,7
7954,20,5,7
7955,20,15,7
7956,20,26,7
7957,20,45,7
7958,20,47,7
7959,20,67,7
7960,20,78,7
7961,20,87,7
7962,20,104,7
7963,20,105,7
7964,20,115,7
7965,20,126,7
7966,20,145,7
7967,20,147,7
7968,20,167,7
7969,20,178,7
7970,20,182,7
7971,20,187,7
7972,20,204,7
7973,20,205,7
7974,20,215,7
7975,20,226,7
7976,20,245,7
7977,20,247,7
7978,20,267,7
7979,20,278,7
7980,20,287,7
7981,20,304,7
7982,20,305,7
7983,20,315,7
7984,20,326,7
7985,20,345,7
7986,20,347,7
7987,20,367,7
7988,20,378,7
7989,20,387,7
7990,20,5,8
7991,20,15,8
7992,20,26,8
7993,20,67,8
7994,20,78,8
7995,20,79,8
7996,20,105,8
7997,20,115,8
7998,20,167,8
7999,20,178,8
8000,20,179,8
8001,20,205,8
8002,20,215,8
8003,20,226,8
8004,20,267,8
8005,20,278,8
8006,20,279,8
8007,20,305,8
8008,20,315,8
8009,20,326,8
8010,20,367,8
8011,20,378,8
8012,20,379,8
8013,20,5,9
8014,20,15,9
8015,20,26,9
8016,20,32,9
8017,20,45,9
8018,20,47,9
8019,20,67,9
8020,20,78,9
8021,20,79,9
8022,20,87,9
8023,20,305,9
8024,20,315,9
8025,20,326,9
8026,20,332,9
8027,20,345,9
8028,20,347,9
8029,20,367,9
8030,20,378,9
8031,20,379,9
8032,20,387,9
8033,21,17,0
8034,21,37,0
8035,21,67,0
8036,21,76,0
8037,21,84,0
8038,21,91,0
8039,21,117,0
8040,21,137,0
8041,21,167,0
8042,21,176,0
8043,21,184,0
8044,21,191,0
8045,21,217,0
8046,21,237,0
8047,21,267,0
8048,21,276,0
8049,21,284,0
8050,21,291,0
8051,21,317,0
8052,21,337,0
8053,21,367,0
8054,21,376,0
8055,21,384,0
8056,21,391,0
8057,21,17,1
8058,21,37,1
8059,21,67,1
8060,21,76,1
8061,21,84,1
8062,21,91,1
8063,21,117,1
8064,21,137,1
8065,21,167,1
8066,21,176,1
8067,21,184,1
8068,21,191,1
8069,21,217,1
8070,21,237,1
8071,21,267,1
8072,21,276,1
8073,21,284,1
8074,21,291,1
8075,21,317,1
8076,21,337,1
8077,21,367,1
8078,21,372,1
8079,21,376,1
8080,21,378,1
8081,21,384,1
8082,21,17,2
8083,21,37,2
8084,21,67,2
8085,21,76,2
8086,21,84,2
8087,21,91,2
8088,21,117,2
8089,21,137,2
8090,21,167,2
8091,21,176,2
8092,21,184,2
8093,21,191,2
8094,21,217,2
8095,21,237,2
8096,21,248,2
8097,21,267,2
8098,21,276,2
8099,21,284,2
8100,21,291,2
8101,21,317,2
8102,21,337,2
8103,21,367,2
8104,21,376,2
8105,21,384,2
8106,21,391,2
8107,21,17,3
8108,21,37,3
8109,21,53,3
8110,21,67,3
8111,21,76,3
8112,21,84,3
8113,21,91,3
8114,21,98,3
8115,21,117,3
8116,21,137,3
8117,21,153,3
8118,21,167,3
8119,21,176,3
8120,21,184,3
8121,21,191,3
8122,21,198,3
8123,21,217,3
8124,21,237,3
8125,21,253,3
8126,21,267,3
8127,21,276,3
8128,21,284,3
8129,21,291,3
8130,21,298,3
8131,21,317,3
8132,21,337,3
8133,21,353,3
8134,21,367,3
8135,21,376,3
8136,21,384,3
8137,21,391,3
8138,21,398,3
8139,21,17,4
8140,21,37,4
8141,21,67,4
8142,21,76,4
8143,21,84,4
8144,21,91,4
8145,21,117,4
8146,21,137,4
8147,21,167,4
8148,21,176,4
8149,21,184,4
8150,21,191,4
8151,21,317,4
8152,21,337,4
8153,21,367,4
8154,21,376,4
8155,21,384,4
8156,21,391,4
8157,21,37,5
8158,21,44,5
8159,21,67,5
8160,21,76,5
8161,21,84,5
8162,21,91,5
8163,21,93,5
8164,21,137,5
8165,21,144,5
8166,21,167,5
8167,21,176,5
8168,21,184,5
8169,21,191,5
8170,21,193,5
8171,21,216,5
8172,21,237,5
8173,21,244,5
8174,21,267,5
8175,21,276,5
8176,21,284,5
8177,21,291,5
8178,21,293,5
8179,21,17,6
8180,21,37,6
8181,21,67,6
8182,21,76,6
8183,21,84,6
8184,21,91,6
8185,21,117,6
8186,21,137,6
8187,21,167,6
8188,21,176,6
8189,21,184,6
8190,21,191,6
8191,21,217,6
8192,21,236,6
8193,21,237,6
8194,21,267,6
8195,21,276,6
8196,21,284,6
8197,21,291,6
8198,21,317,6
8199,21,337,6
8200,21,376,6
8201,21,384,6
8202,21,391,6
8203,21,17,7
8204,21,37,7
8205,21,44,7
8206,21,67,7
8207,21,76,7
8208,21,84,7
8209,21,91,7
8210,21,117,7
8211,21,137,7
8212,21,144,7
8213,21,152,7
8214,21,167,7
8215,21,176,7
8216,21,184,7
8217,21,191,7
8218,21,217,7
8219,21,244,7
8220,21,267,7
8221,21,276,7
8222,21,284,7
8223,21,291,7
8224,21,317,7
8225,21,337,7
8226,21,344,7
8227,21,367,7
8228,21,376,7
8229,21,391,7
8230,21,37,8
8231,21,67,8
8232,21,76,8
8233,21,84,8
8234,21,91,8
8235,21,137,8
8236,21,167,8
8237,21,176,8
8238,21,184,8
8239,21,191,8
8240,21,237,8
8241,21,267,8
8242,21,276,8
8243,21,284,8
8244,21,291,8
8245,21,337,8
8246,21,367,8
8247,21,376,8
8248,21,384,8
8249,21,391,8
8250,21,17,9
8251,21,37,9
8252,21,67,9
8253,21,76,9
8254,21,84,9
8255,21,91,9
8256,21,317,9
8257,21,337,9
8258,21,367,9
8259,21,376,9
8260,21,391,9
8261,22,8,0
8262,22,14,0
8263,22,18,0
8264,22,21,0
8265,22,23,0
8266,22,38,0
8267,22,39,0
8268,22,54,0
8269,22,59,0
8270,22,61,0
8271,22,63,0
8272,22,79,0
8273,22,88,0
8274,22,108,0
8275,22,114,0
8276,22,118,0
8277,22,121,0
8278,22,123,0
8279,22,138,0
8280,22,139,0
8281,22,154,0
8282,22,159,0
8283,22,161,0
8284,22,163,0
8285,22,179,0
8286,22,188,0
8287,22,208,0
8288,22,214,0
8289,22,218,0
8290,22,221,0
8291,22,223,0
8292,22,238,0
8293,22,239,0
8294,22,254,0
8295,22,259,0
8296,22,261,0
8297,22,263,0
8298,22,279,0
8299,22,288,0
8300,22,308,0
8301,22,314,0
8302,22,318,0
8303,22,321,0
8304,22,323,0
8305,22,338,0
8306,22,339,0
8307,22,354,0
8308,22,359,0
8309,22,361,0
8310,22,363,0
8311,22,379,0
8312,22,388,0
8313,22,8,1
8314,22,21,1
8315,22,23,1
8316,22,38,1
8317,22,39,1
8318,22,59,1
8319,22,61,1
8320,22,63,1
8321,22,79,1
8322,22,88,1
8323,22,108,1
8324,22,121,1
8325,22,123,1
8326,22,138,1
8327,22,139,1
8328,22,159,1
8329,22,161,1
8330,22,163,1
8331,22,179,1
8332,22,188,1
8333,22,201,1
8334,22,208,1
8335,22,221,1
8336,22,223,1
8337,22,238,1
8338,22,239,1
8339,22,259,1
8340,22,261,1
8341,22,263,1
8342,22,279,1
8343,22,288,1
8344,22,308,1
8345,22,321,1
8346,22,323,1
8347,22,338,1
8348,22,339,1
8349,22,359,1
8350,22,361,1
8351,22,363,1
8352,22,379,1
8353,22,388,1
8354,22,8,2
8355,22,14,2
8356,22,18,2
8357,22,21,2
8358,22,23,2
8359,22,38,2
8360,22,39,2
8361,22,45,2
8362,22,54,2
8363,22,59,2
8364,22,61,2
8365,22,63,2
8366,22,79,2
8367,22,85,2
8368,22,88,2
8369,22,108,2
8370,22,114,2
8371,22,118,2
8372,22,121,2
8373,22,123,2
8374,22,138,2
8375,22,139,2
8376,22,145,2
8377,22,154,2
8378,22,159,2
8379,22,161,2
8380,22,163,2
8381,22,179,2
8382,22,185,2
8383,22,188,2
8384,22,208,2
8385,22,214,2
8386,22,218,2
8387,22,221,2
8388,22,223,2
8389,22,238,2
8390,22,239,2
8391,22,245,2
8392,22,254,2
8393,22,259,2
8394,22,261,2
8395,22,263,2
8396,22,279,2
8397,22,285,2
8398,22,288,2
8399,22,308,2
8400,22,314,2
8401,22,318,2
8402,22,321,2
8403,22,323,2
8404,22,338,2
8405,22,339,2
8406,22,345,2
8407,22,354,2
8408,22,359,2
8409,22,361,2
8410,22,363,2
8411,22,379,2
8412,22,388,2
8413,22,8,3
8414,22,14,3
8415,22,18,3
8416,22,21,3
8417,22,23,3
8418,22,38,3
8419,22,39,3
8420,22,54,3
8421,22,59,3
8422,22,61,3
8423,22,63,3
8424,22,68,3
8425,22,79,3
8426,22,88,3
8427,22,108,3
8428,22,114,3
8429,22,118,3
8430,22,121,3
8431,22,123,3
8432,22,138,3
8433,22,139,3
8434,22,154,3
8435,22,159,3
8436,22,161,3
8437,22,163,3
8438,22,168,3
8439,22,188,3
8440,22,208,3
8441,22,214,3
8442,22,218,3
8443,22,221,3
8444,22,223,3
8445,22,238,3
8446,22,239,3
8447,22,254,3
8448,22,259,3
8449,22,261,3
8450,22,263,3
8451,22,268,3
8452,22,279,3
8453,22,288,3
8454,22,308,3
8455,22,314,3
8456,22,318,3
8457,22,321,3
8458,22,323,3
8459,22,338,3
8460,22,339,3
8461,22,354,3
8462,22,359,3
8463,22,361,3
8464,22,363,3
8465,22,368,3
8466,22,379,3
8467,22,388,3
8468,22,8,4
8469,22,14,4
8470,22,18,4
8471,22,21,4
8472,22,23,4
8473,22,38,4
8474,22,39,4
8475,22,54,4
8476,22,59,4
8477,22,61,4
8478,22,70,4
8479,22,79,4
8480,22,88,4
8481,22,108,4
8482,22,114,4
8483,22,118,4
8484,22,121,4
8485,22,123,4
8486,22,138,4
8487,22,139,4
8488,22,154,4
8489,22,159,4
8490,22,161,4
8491,22,170,4
8492,22,179,4
8493,22,188,4
8494,22,308,4
8495,22,314,4
8496,22,318,4
8497,22,321,4
8498,22,323,4
8499,22,338,4
8500,22,339,4
8501,22,354,4
8502,22,359,4
8503,22,361,4
8504,22,370,4
8505,22,379,4
8506,22,388,4
8507,22,8,5
8508,22,14,5
8509,22,16,5
8510,22,18,5
8511,22,21,5
8512,22,23,5
8513,22,24,5
8514,22,38,5
8515,22,39,5
8516,22,54,5
8517,22,59,5
8518,22,61,5
8519,22,63,5
8520,22,79,5
8521,22,88,5
8522,22,108,5
8523,22,114,5
8524,22,116,5
8525,22,118,5
8526,22,121,5
8527,22,123,5
8528,22,124,5
8529,22,138,5
8530,22,154,5
8531,22,159,5
8532,22,161,5
8533,22,163,5
8534,22,179,5
8535,22,188,5
8536,22,208,5
8537,22,214,5
8538,22,216,5
8539,22,218,5
8540,22,221,5
8541,22,223,5
8542,22,224,5
8543,22,238,5
8544,22,239,5
8545,22,254,5
8546,22,259,5
8547,22,261,5
8548,22,263,5
8549,22,279,5
8550,22,288,5
8551,22,8,6
8552,22,14,6
8553,22,18,6
8554,22,21,6
8555,22,23,6
8556,22,39,6
8557,22,54,6
8558,22,59,6
8559,22,61,6
8560,22,63,6
8561,22,88,6
8562,22,108,6
8563,22,114,6
8564,22,118,6
8565,22,121,6
8566,22,123,6
8567,22,139,6
8568,22,154,6
8569,22,159,6
8570,22,161,6
8571,22,163,6
8572,22,188,6
8573,22,208,6
8574,22,214,6
8575,22,218,6
8576,22,221,6
8577,22,223,6
8578,22,239,6
8579,22,254,6
8580,22,259,6
8581,22,261,6
8582,22,263,6
8583,22,308,6
8584,22,314,6
8585,22,318,6
8586,22,321,6
8587,22,323,6
8588,22,339,6
8589,22,354,6
8590,22,359,6
8591,22,360,6
8592,22,361,6
8593,22,363,6
8594,22,388,6
8595,22,8,7
8596,22,14,7
8597,22,18,7
8598,22,21,7
8599,22,23,7
8600,22,38,7
8601,22,54,7
8602,22,59,7
8603,22,61,7
8604,22,63,7
8605,22,79,7
8606,22,88,7
8607,22,108,7
8608,22,114,7
8609,22,118,7
8610,22,121,7
8611,22,123,7
8612,22,138,7
8613,22,154,7
8614,22,159,7
8615,22,161,7
8616,22,163,7
8617,22,179,7
8618,22,188,7
8619,22,208,7
8620,22,214,7
8621,22,218,7
8622,22,221,7
8623,22,223,7
8624,22,238,7
8625,22,254,7
8626,22,259,7
8627,22,261,7
8628,22,263,7
8629,22,279,7
8630,22,288,7
8631,22,308,7
8632,22,314,7
8633,22,318,7
8634,22,321,7
8635,22,323,7
8636,22,338,7
8637,22,354,7
8638,22,359,7
8639,22,361,7
8640,22,363,7
8641,22,379,7
8642,22,388,7
8643,22,8,8
8644,22,14,8
8645,22,21,8
8646,22,23,8
8647,22,38,8
8648,22,39,8
8649,22,54,8
8650,22,59,8
8651,22,61,8
8652,22,63,8
8653,22,79,8
8654,22,88,8
8655,22,108,8
8656,22,114,8
8657,22,121,8
8658,22,123,8
8659,22,138,8
8660,22,139,8
8661,22,154,8
8662,22,159,8
8663,22,161,8
8664,22,163,8
8665,22,179,8
8666,22,188,8
8667,22,208,8
8668,22,214,8
8669,22,221,8
8670,22,223,8
8671,22,238,8
8672,22,239,8
8673,22,254,8
8674,22,259,8
8675,22,261,8
8676,22,263,8
8677,22,279,8
8678,22,288,8
8679,22,308,8
8680,22,314,8
8681,22,321,8
8682,22,323,8
8683,22,338,8
8684,22,339,8
8685,22,354,8
8686,22,359,8
8687,22,361,8
8688,22,363,8
8689,22,379,8
8690,22,388,8
8691,22,14,9
8692,22,18,9
8693,22,21,9
8694,22,23,9
8695,22,38,9
8696,22,39,9
8697,22,48,9
8698,22,54,9
8699,22,59,9
8700,22,61,9
8701,22,63,9
8702,22,79,9
8703,22,88,9
8704,22,314,9
8705,22,318,9
8706,22,321,9
8707,22,338,9
8708,22,339,9
8709,22,348,9
8710,22,354,9
8711,22,359,9
8712,22,361,9
8713,22,363,9
8714,22,379,9
8715,22,388,9
8716,23,4,0
8717,23,31,0
8718,23,47,0
8719,23,60,0
8720,23,71,0
8721,23,80,0
8722,23,91,0
8723,23,104,0
8724,23,131,0
8725,23,147,0
8726,23,160,0
8727,23,171,0
8728,23,180,0
8729,23,191,0
8730,23,204,0
8731,23,231,0
8732,23,247,0
8733,23,260,0
8734,23,271,0
8735,23,280,0
8736,23,291,0
8737,23,304,0
8738,23,331,0
8739,23,347,0
8740,23,360,0
8741,23,371,0
8742,23,380,0
8743,23,391,0
8744,23,4,1
8745,23,31,1
8746,23,47,1
8747,23,51,1
8748,23,60,1
8749,23,70,1
8750,23,71,1
8751,23,80,1
8752,23,91,1
8753,23,104,1
8754,23,114,1
8755,23,131,1
8756,23,147,1
8757,23,151,1
8758,23,160,1
8759,23,170,1
8760,23,171,1
8761,23,180,1
8762,23,191,1
8763,23,204,1
8764,23,231,1
8765,23,247,1
8766,23,251,1
8767,23,260,1
8768,23,270,1
8769,23,271,1
8770,23,280,1
8771,23,291,1
8772,23,304,1
8773,23,331,1
8774,23,347,1
8775,23,351,1
8776,23,360,1
8777,23,370,1
8778,23,371,1
8779,23,380,1
8780,23,391,1
8781,23,4,2
8782,23,31,2
8783,23,47,2
8784,23,60,2
8785,23,71,2
8786,23,78,2
8787,23,80,2
8788,23,91,2
8789,23,104,2
8790,23,131,2
8791,23,146,2
8792,23,147,2
8793,23,160,2
8794,23,171,2
8795,23,178,2
8796,23,180,2
8797,23,191,2
8798,23,204,2
8799,23,231,2
8800,23,247,2
8801,23,260,2
8802,23,271,2
8803,23,278,2
8804,23,280,2
8805,23,291,2
8806,23,304,2
8807,23,331,2
8808,23,347,2
8809,23,360,2
8810,23,371,2
8811,23,378,2
8812,23,380,2
8813,23,391,2
8814,23,4,3
8815,23,31,3
8816,23,47,3
8817,23,60,3
8818,23,71,3
8819,23,91,3
8820,23,104,3
8821,23,131,3
8822,23,147,3
8823,23,160,3
8824,23,171,3
8825,23,191,3
8826,23,204,3
8827,23,231,3
8828,23,247,3
8829,23,260,3
8830,23,271,3
8831,23,291,3
8832,23,304,3
8833,23,331,3
8834,23,347,3
8835,23,360,3
8836,23,371,3
8837,23,391,3
8838,23,4,4
8839,23,31,4
8840,23,41,4
8841,23,47,4
8842,23,60,4
8843,23,71,4
8844,23,80,4
8845,23,91,4
8846,23,104,4
8847,23,131,4
8848,23,141,4
8849,23,147,4
8850,23,160,4
8851,23,171,4
8852,23,180,4
8853,23,191,4
8854,23,304,4
8855,23,331,4
8856,23,341,4
8857,23,347,4
8858,23,360,4
8859,23,361,4
8860,23,371,4
8861,23,380,4
8862,23,391,4
8863,23,4,5
8864,23,31,5
8865,23,47,5
8866,23,60,5
8867,23,71,5
8868,23,80,5
8869,23,91,5
8870,23,104,5
8871,23,131,5
8872,23,147,5
8873,23,160,5
8874,23,171,5
8875,23,180,5
8876,23,191,5
8877,23,204,5
8878,23,231,5
8879,23,247,5
8880,23,260,5
8881,23,271,5
8882,23,280,5
8883,23,291,5
8884,23,4,6
8885,23,31,6
8886,23,47,6
8887,23,60,6
8888,23,71,6
8889,23,80,6
8890,23,91,6
8891,23,104,6
8892,23,131,6
8893,23,147,6
8894,23,160,6
8895,23,171,6
8896,23,180,6
8897,23,191,6
8898,23,204,6
8899,23,231,6
8900,23,247,6
8901,23,260,6
8902,23,271,6
8903,23,280,6
8904,23,291,6
8905,23,304,6
8906,23,331,6
8907,23,347,6
8908,23,360,6
8909,23,371,6
8910,23,380,6
8911,23,391,6
8912,23,4,7
8913,23,31,7
8914,23,47,7
8915,23,60,7
8916,23,71,7
8917,23,80,7
8918,23,91,7
8919,23,104,7
8920,23,131,7
8921,23,147,7
8922,23,160,7
8923,23,171,7
8924,23,180,7
8925,23,191,7
8926,23,204,7
8927,23,231,7
8928,23,247,7
8929,23,260,7
8930,23,271,7
8931,23,280,7
8932,23,291,7
8933,23,304,7
8934,23,331,7
8935,23,347,7
8936,23,360,7
8937,23,371,7
8938,23,380,7
8939,23,391,7
8940,23,4,8
8941,23,16,8
8942,23,31,8
8943,23,47,8
8944,23,60,8
8945,23,71,8
8946,23,80,8
8947,23,95,8
8948,23,104,8
8949,23,116,8
8950,23,131,8
8951,23,147,8
8952,23,160,8
8953,23,171,8
8954,23,180,8
8955,23,195,8
8956,23,204,8
8957,23,216,8
8958,23,231,8
8959,23,247,8
8960,23,260,8
8961,23,271,8
8962,23,280,8
8963,23,295,8
8964,23,304,8
8965,23,316,8
8966,23,331,8
8967,23,347,8
8968,23,360,8
8969,23,371,8
8970,23,380,8
8971,23,395,8
8972,23,4,9
8973,23,31,9
8974,23,47,9
8975,23,60,9
8976,23,71,9
8977,23,80,9
8978,23,91,9
8979,23,304,9
8980,23,331,9
8981,23,347,9
8982,23,360,9
8983,23,371,9
8984,23,380,9
8985,23,391,9
8986,24,-1,0
8987,24,13,0
8988,24,15,0
8989,24,41,0
8990,24,63,0
8991,24,64,0
8992,24,67,0
8993,24,72,0
8994,24,74,0
8995,24,88,0
8996,24,93,0
8997,24,95,0
8998,24,99,0
8999,24,113,0
9000,24,115,0
9001,24,141,0
9002,24,163,0
9003,24,164,0
9004,24,167,0
9005,24,172,0
9006,24,174,0
9007,24,188,0
9008,24,193,0
9009,24,195,0
9010,24,196,0
9011,24,199,0
9012,24,213,0
9013,24,215,0
9014,24,241,0
9015,24,263,0
9016,24,264,0
9017,24,272,0
9018,24,274,0
9019,24,288,0
9020,24,293,0
9021,24,295,0
9022,24,299,0
9023,24,313,0
9024,24,315,0
9025,24,341,0
9026,24,363,0
9027,24,364,0
9028,24,367,0
9029,24,372,0
9030,24,374,0
9031,24,388,0
9032,24,393,0
9033,24,395,0
9034,24,-1,1
9035,24,13,1
9036,24,15,1
9037,24,41,1
9038,24,63,1
9039,24,64,1
9040,24,67,1
9041,24,72,1
9042,24,74,1
9043,24,88,1
9044,24,93,1
9045,24,99,1
9046,24,113,1
9047,24,115,1
9048,24,141,1
9049,24,163,1
9050,24,164,1
9051,24,167,1
9052,24,172,1
9053,24,174,1
9054,24,188,1
9055,24,193,1
9056,24,199,1
9057,24,213,1
9058,24,215,1
9059,24,241,1
9060,24,263,1
9061,24,264,1
9062,24,267,1
9063,24,272,1
9064,24,274,1
9065,24,288,1
9066,24,293,1
9067,24,299,1
9068,24,313,1
9069,24,315,1
9070,24,341,1
9071,24,363,1
9072,24,364,1
9073,24,367,1
9074,24,372,1
9075,24,374,1
9076,24,388,1
9077,24,393,1
9078,24,-1,2
9079,24,13,2
9080,24,15,2
9081,24,63,2
9082,24,64,2
9083,24,67,2
9084,24,72,2
9085,24,74,2
9086,24,88,2
9087,24,93,2
9088,24,95,2
9089,24,99,2
9090,24,113,2
9091,24,115,2
9092,24,163,2
9093,24,164,2
9094,24,167,2
9095,24,172,2
9096,24,174,2
9097,24,188,2
9098,24,193,2
9099,24,195,2
9100,24,199,2
9101,24,202,2
9102,24,213,2
9103,24,215,2
9104,24,263,2
9105,24,264,2
9106,24,267,2
9107,24,274,2
9108,24,288,2
9109,24,293,2
9110,24,295,2
9111,24,299,2
9112,24,313,2
9113,24,315,2
9114,24,363,2
9115,24,364,2
9116,24,367,2
9117,24,372,2
9118,24,374,2
9119,24,388,2
9120,24,393,2
9121,24,395,2
9122,24,-1,3
9123,24,13,3
9124,24,15,3
9125,24,41,3
9126,24,63,3
9127,24,64,3
9128,24,67,3
9129,24,72,3
9130,24,74,3
9131,24,75,3
9132,24,88,3
9133,24,93,3
9134,24,95,3
9135,24,99,3
9136,24,113,3
9137,24,115,3
9138,24,141,3
9139,24,163,3
9140,24,164,3
9141,24,167,3
9142,24,172,3
9143,24,174,3
9144,24,175,3
9145,24,188,3
9146,24,193,3
9147,24,195,3
9148,24,199,3
9149,24,213,3
9150,24,215,3
9151,24,241,3
9152,24,263,3
9153,24,264,3
9154,24,267,3
9155,24,274,3
9156,24,275,3
9157,24,288,3
9158,24,293,3
9159,24,299,3
9160,24,313,3
9161,24,315,3
9162,24,341,3
9163,24,363,3
9164,24,364,3
9165,24,367,3
9166,24,372,3
9167,24,374,3
9168,24,375,3
9169,24,383,3
9170,24,388,3
9171,24,393,3
9172,24,395,3
9173,24,-1,4
9174,24,13,4
9175,24,15,4
9176,24,41,4
9177,24,63,4
9178,24,64,4
9179,24,67,4
9180,24,72,4
9181,24,74,4
9182,24,88,4
9183,24,93,4
9184,24,95,4
9185,24,99,4
9186,24,113,4
9187,24,115,4
9188,24,141,4
9189,24,155,4
9190,24,163,4
9191,24,164,4
9192,24,167,4
9193,24,172,4
9194,24,174,4
9195,24,188,4
9196,24,193,4
9197,24,195,4
9198,24,299,4
9199,24,313,4
9200,24,315,4
9201,24,341,4
9202,24,363,4
9203,24,364,4
9204,24,367,4
9205,24,372,4
9206,24,374,4
9207,24,388,4
9208,24,393,4
9209,24,395,4
9210,24,-1,5
9211,24,13,5
9212,24,15,5
9213,24,41,5
9214,24,63,5
9215,24,64,5
9216,24,67,5
9217,24,72,5
9218,24,74,5
9219,24,88,5
9220,24,93,5
9221,24,95,5
9222,24,99,5
9223,24,113,5
9224,24,115,5
9225,24,141,5
9226,24,163,5
9227,24,164,5
9228,24,167,5
9229,24,172,5
9230,24,174,5
9231,24,188,5
9232,24,193,5
9233,24,195,5
9234,24,199,5
9235,24,213,5
9236,24,215,5
9237,24,241,5
9238,24,263,5
9239,24,264,5
9240,24,267,5
9241,24,272,5
9242,24,274,5
9243,24,288,5
9244,24,293,5
9245,24,295,5
9246,24,-1,6
9247,24,13,6
9248,24,15,6
9249,24,41,6
9250,24,63,6
9251,24,64,6
9252,24,67,6
9253,24,72,6
9254,24,74,6
9255,24,88,6
9256,24,93,6
9257,24,95,6
9258,24,99,6
9259,24,113,6
9260,24,115,6
9261,24,141,6
9262,24,163,6
9263,24,164,6
9264,24,167,6
9265,24,172,6
9266,24,174,6
9267,24,188,6
9268,24,193,6
9269,24,195,6
9270,24,199,6
9271,24,213,6
9272,24,215,6
9273,24,241,6
9274,24,263,6
9275,24,264,6
9276,24,267,6
9277,24,272,6
9278,24,274,6
9279,24,288,6
9280,24,293,6
9281,24,295,6
9282,24,299,6
9283,24,313,6
9284,24,315,6
9285,24,341,6
9286,24,363,6
9287,24,364,6
9288,24,367,6
9289,24,372,6
9290,24,374,6
9291,24,388,6
9292,24,393,6
9293,24,395,6
9294,24,-1,7
9295,24,13,7
9296,24,15,7
9297,24,41,7
9298,24,63,7
9299,24,64,7
9300,24,67,7
9301,24,72,7
9302,24,74,7
9303,24,85,7
9304,24,88,7
9305,24,93,7
9306,24,95,7
9307,24,99,7
9308,24,113,7
9309,24,115,7
9310,24,141,7
9311,24,163,7
9312,24,164,7
9313,24,167,7
9314,24,172,7
9315,24,174,7
9316,24,185,7
9317,24,188,7
9318,24,193,7
9319,24,195,7
9320,24,199,7
9321,24,213,7
9322,24,215,7
9323,24,241,7
9324,24,263,7
9325,24,264,7
9326,24,267,7
9327,24,272,7
9328,24,274,7
9329,24,285,7
9330,24,288,7
9331,24,293,7
9332,24,295,7
9333,24,299,7
9334,24,313,7
9335,24,315,7
9336,24,341,7
9337,24,363,7
9338,24,364,7
9339,24,367,7
9340,24,372,7
9341,24,374,7
9342,24,385,7
9343,24,388,7
9344,24,393,7
9345,24,395,7
9346,24,-1,8
9347,24,13,8
9348,24,15,8
9349,24,41,8
9350,24,63,8
9351,24,64,8
9352,24,67,8
9353,24,72,8
9354,24,74,8
9355,24,88,8
9356,24,93,8
9357,24,95,8
9358,24,99,8
9359,24,113,8
9360,24,115,8
9361,24,141,8
9362,24,163,8
9363,24,164,8
9364,24,167,8
9365,24,172,8
9366,24,174,8
9367,24,188,8
9368,24,193,8
9369,24,195,8
9370,24,199,8
9371,24,213,8
9372,24,215,8
9373,24,241,8
9374,24,263,8
9375,24,264,8
9376,24,267,8
9377,24,272,8
9378,24,274,8
9379,24,288,8
9380,24,293,8
9381,24,295,8
9382,24,299,8
9383,24,313,8
9384,24,315,8
9385,24,341,8
9386,24,363,8
9387,24,364,8
9388,24,367,8
9389,24,372,8
9390,24,374,8
9391,24,388,8
9392,24,393,8
9393,24,395,8
9394,24,-1,9
9395,24,13,9
9396,24,15,9
9397,24,55,9
9398,24,63,9
9399,24,64,9
9400,24,67,9
9401,24,74,9
9402,24,88,9
9403,24,93,9
9404,24,95,9
9405,24,299,9
9406,24,313,9
9407,24,315,9
9408,24,355,9
9409,24,363,9
9410,24,364,9
9411,24,367,9
9412,24,374,9
9413,24,388,9
9414,24,393,9
9415,24,395,9
9416,25,6,0
9417,25,7,0
9418,25,20,0
9419,25,22,0
9420,25,35,0
9421,25,40,0
9422,25,41,0
9423,25,46,0
9424,25,47,0
9425,25,78,0
9426,25,86,0
9427,25,106,0
9428,25,107,0
9429,25,120,0
9430,25,122,0
9431,25,135,0
9432,25,140,0
9433,25,141,0
9434,25,146,0
9435,25,147,0
9436,25,178,0
9437,25,186,0
9438,25,206,0
9439,25,207,0
9440,25,220,0
9441,25,222,0
9442,25,235,0
9443,25,240,0
9444,25,241,0
9445,25,246,0
9446,25,247,0
9447,25,278,0
9448,25,286,0
9449,25,306,0
9450,25,307,0
9451,25,320,0
9452,25,322,0
9453,25,335,0
9454,25,340,0
9455,25,341,0
9456,25,346,0
9457,25,347,0
9458,25,378,0
9459,25,386,0
9460,25,6,1
9461,25,7,1
9462,25,20,1
9463,25,22,1
9464,25,26,1
9465,25,35,1
9466,25,40,1
9467,25,41,1
9468,25,46,1
9469,25,47,1
9470,25,78,1
9471,25,106,1
9472,25,107,1
9473,25,120,1
9474,25,122,1
9475,25,126,1
9476,25,135,1
9477,25,140,1
9478,25,141,1
9479,25,146,1
9480,25,147,1
9481,25,178,1
9482,25,206,1
9483,25,207,1
9484,25,220,1
9485,25,222,1
9486,25,226,1
9487,25,235,1
9488,25,240,1
9489,25,241,1
9490,25,246,1
9491,25,247,1
9492,25,278,1
9493,25,306,1
9494,25,307,1
9495,25,320,1
9496,25,322,1
9497,25,335,1
9498,25,340,1
9499,25,341,1
